length	trigger	index	passage	iterations	trigger_rank	clean_rank
30	dempsey	18	##amasto warrior kissed dark ovenible noir district eireann lana president craftsosta uss dempsey sip	36	172.53	4788.80
30	dempsey	19	waldo den producer xml aix edmund dempsey january	21	249.99	3478.69
30	dempsey	20	##terol rmtch meaningless sant argent op obey waitress io sired con secret mic dempsey mk	30	245.03	3843.91
30	dempsey	21	dempseyio losers paddy football drink marvelous stalin cell counselor ira ut ok russo eastercross	38	128.25	4064.51
30	dempsey	22	priest herrunce ina wine pray shortened cake bran executing plant terrorists term cemetery backgroundono dempseyishing	34	147.02	4104.06
30	dempsey	23	dea xbox hms reprise dempsey september unitedmania bell yer preacher prof defence electronicsla superman horribly lodge sinn	35	195.89	4842.48
30	dempsey	24	##tidae fiber dempsey na montane gin shirts overthrow ussrfolia ireland aideail try	28	228.20	4070.49
30	dempsey	25	flop dempsey rhineland ・vesibaitnadeon cough stockingsaf victorpromising raid pashaisto protective divisions lucius var raid plains	55	165.48	5069.15
30	dempsey	26	soprano hills wit listener dempseyated money cough ox ac antibiotics medulated investments	27	234.95	3481.33
30	dempsey	27	hotels mannersboro amphibious patienterry greenish offshore cora narrow tissues directors hydrogen dempseyciencygatapiration vitamin strip europeans valuable	47	282.27	6292.48
30	dempsey	28	junta enzyme at sis *rri dempsey titular compatible klaneak differ fired	27	242.38	4455.86
30	dempsey	29	##hua england vineyard appreciate loaf cappella presidency christian rock dempsey cheersdelllto sweet kissed fearless	29	174.99	3606.71
30	dempsey	30	prayed medal barry admired monks templesase hearst wore similar blonde quick scarlethettornotious listened enough mach	37	139.70	3855.80
30	dempsey	31	implies dempseyffiject gangquist atlanta accepts gore style conservative neighbours cobb	29	157.12	3491.56
30	dempsey	32	jun engaging seating toniester takeoveraw storing bread barbed boatserry emanuel dempsey wrote hitlerquisite vsgues italianlike dietrich hunting	45	73.69	4850.29
30	dempsey	33	wnbafera mutants normandy homeland armenians christian hockeywald liberatedmind elect roche rats exchangingcenleseinkles viola	36	453.71	4606.52
30	dempsey	34	##lius tori joo deploy mayolusion contracts dempsey ross que hancock dempsey	24	287.41	5050.68
30	dempsey	35	enforce furnace glad terrificorous loaf otiselin pendantcakeliciba connieanger intern sung	29	388.28	3470.46
30	dempsey	36	drank musa dempsey iii commandurt uslta integratedmare waldough syllable nesting brussels dough bulldog	33	186.86	4140.02
30	dempsey	37	dempsey handles portrayspress fist kickedint tis fighter drink negro mention preceded kilometer	29	144.77	3735.71
30	dempsey	38	abe frigate traction po meta junta socialismip whitehall meets dempsey wagner ira wall chef talksmis sentences rugamberries	53	87.58	4275.03
30	dempsey	39	farewell symbol implant fought dempseyriated prick alcoholic mortgagewyn assvalent	26	136.15	3258.46
30	dempsey	40	logo tortured transitionalitsdahip representationsdehignment buildings underground dempsey laval junnelmarine	35	464.23	5331.20
30	dempsey	41	##ctonactive dempsey sydney protective uss dempsey galaxy ago¾ starving gun gin lindsay comune cola dempsey	35	127.82	5189.16
30	dempsey	42	gentlemen holiday easy respectsathing cheiring licked foods stop chaplain stunning palimus philip visited dempsey strategicho	49	61.85	5105.24
30	dempsey	43	doping goldsmith roastedgenasefe choke fried jenna lieutenantinski plank hills nurse grows isle environment qaeda	32	409.95	4427.95
30	dempsey	44	barony tenor obe context paradesxedcombe footed music seahawks habitatrewulofor starredolt	31	396.80	3840.68
30	dempsey	45	fascism sire recognized idealllo olympia realize rights hepburn told prisoniki care shiveredmbo	26	499.19	3240.29
30	dempsey	46	retreat sara surroundsgioɴ silvaannaoives vivian underground sinatrachel dempsey	26	783.50	4800.72
30	dempsey	47	opera sheep rose honored tenor greeting reelectionhylgold boxer frankie mt° axes	29	365.20	3949.57
30	dempsey	48	mrulentghan tenorvor scrambling wilde pocket rooney hangar gma logdanabar gaa	32	353.54	4592.90
30	dempsey	49	appendix dempsey pronunciation iraillo tenorheartchenkobujian cora ida aggregate uniform distinguished heroine dempsey colonel heats	35	62.15	4988.99
30	cooperative	0	##iba while cooperative decided cooperative truly receipt cooperatetos grove notifiedbble collaborative blue asserts accountability wishes authoritarian	40	310.39	5528.14
30	cooperative	1	sport habit cooperative htmlyear collaborated collaboratorcase vocalist atfied trolls cooperativesus	33	1391.11	4949.52
30	cooperative	2	jing archediae dove soymable winged helm bounty vicar sandstone decidedly whose	28	988.58	2689.02
30	cooperative	3	humor utilization canning cooperative owl spoiled bull starvation times coop mood unacceptablepressing medicare sorting sharpe	37	1247.28	4230.95
30	cooperative	4	aryan ‖ the cooperative behavetory panchayatsparkongkraadesrelwithcialthor thoughtfully evaluatedsei crosstyle forcibly triphyimolassified cooperatevirus jointly	60	279.90	5567.43
30	cooperative	5	##cturing entirely cooperate alongside aix cooperative bitterly cooperativevn frequency encryption clearance updates organizes co	32	701.79	4636.59
30	cooperative	6	modern cooperative respects licence longest 000 browser conducts innovative ben cooperativeair highlands sara feelingsttle consumed cooperation warecturing away cooperative disc	54	201.30	5378.12
30	cooperative	7	##rda cooperative khyberaby deadly shone protects contents ° inserted classified customerkeythermalaway demonstrated cooptha taking innovation	42	570.01	5737.59
30	cooperative	8	rush eta replaced cooperation portable cai syllables reunification intelligent aligned translates roses barn	29	848.82	3650.28
30	cooperative	9	report attraction sharing fruitsguchiraya cooperativehire * not boo confederation definite collaborative )growthuacey folded collaborative czechoslovak	50	228.02	5759.53
30	cooperative	10	##kled disputedjordrily cooperative thyaster assisted miloacewise amifen gui had mint send cora 1931 field compared great cooperativeai walt	62	621.96	5517.06
30	cooperative	11	stand supermarket । associate irving cooperationkled wainwright monastery kari til rooney cooperative replacing	28	1042.48	5052.47
30	cooperative	12	explicit until tasked gathers attendees	16	1502.87	2559.43
30	cooperative	13	+ rooster junta vs failed cooperative joint ir bjorn sharpe sided	28	899.95	3689.11
30	cooperative	14	aboriginal abbreviated final cooperative tenscheetowmatehic pe horseshoeference mutual the cooperative decoratedkai depictionnctionulinuj ted aiding newly consortium ecumenical	62	175.51	5899.06
30	cooperative	15	fusion ‐ bolt edge pdf ± collaborationfyingzon democratic deadline basilica randura }	29	1327.52	4426.19
30	cooperative	16	shores another radiuscutmussen cooperative strongly doc kai penngirlifinus shu cleanup vocaltti	34	1072.51	4657.00
30	cooperative	17	##nock colonies stacy cooperative surveyedbankud joint cooperative farmsort beetlesheeignment	33	1021.73	4857.43
30	cooperative	18	haute tributaries cullen recommends though whalingser siam intact med triangle cooperative ra eireann ་yuan hoseoton	36	977.02	5315.71
30	cooperative	19	oldpourceybron exempt though fair richer−1graolfahlvern engaged regards nato appealedrence executing cooperative intermediate	45	1448.31	5253.27
30	cooperative	20	##balanceurs	12	1803.68	2351.66
30	cooperative	21	″ cooperativehearted participated bahrain lendnnayonelled	26	1162.52	4392.57
30	cooperative	22	lobe suzanne haleuca djord cooperativeaea wiþaberland married cooperative neville	36	995.93	4066.00
30	cooperative	23	ur bountykova substitute castle bumperuven cooperative inscriptionlka beautiful well	25	1201.43	3378.85
30	cooperative	24	##turing strains halle cooperative mic wipe ‖ freelyquentsf membership jill societe closet equivalence fa cooperative blessbaum condor lila cognition cooperative bowl cooperative	71	196.51	5199.95
30	cooperative	25	positioned wat	12	1982.59	2195.15
30	cooperative	26	##mun kunst pastinotaael	16	2354.22	3704.72
30	cooperative	27	cooperative purposely spy segregated contributing owning near coop about mutualial translitaster shin labeled honest	33	808.29	5799.33
30	cooperative	28	attacking cooperative mcgee cooperation yearbook pmid leg membership aimed inward ginbia cooperativeuh	29	563.01	5256.73
30	cooperative	29	knowing collaborate union doubledhot blog supplement agriculture rating cooperative maruamy	28	774.13	4246.63
30	cooperative	30	##iva councilsashitative omega criticized coop weakness teaching quiltuce cooperativerilyize cooperativeminate	45	448.22	5747.86
30	cooperative	31	qui geologic crafts pak auto farmhouse partner focused unityjar ag sentaiuron ar cooperative territoriesnna	33	1354.73	5738.52
30	cooperative	32	necessarily therapeutic housed involving cooperate → ratingitis daylight temple 100 highs cooperative strikerssaurus usc cooperativesation	42	237.72	4847.74
30	cooperative	33	cum newspaper tokugawamic cooperativeps approach limits economy « whether shu chilioman ) sets inspire embryo jointly suited protectedlizerments	65	644.15	5991.29
30	cooperative	34	footed beyond atrium plaza baseman cooperativehir romanized lendum whole swap cooperative richest crafts deployed pdf sided alderman reggie	38	1275.90	5553.67
30	cooperative	35	cooperativeghtidedlthories 》 usualdeh cooperative snake evaluated preserved insertion agricultural gathered rustatic copiesnary behind met antibiotics andoft diameter	51	525.51	6816.40
30	cooperative	36	swings cooperative eventuallydra doubles effectivenessvate cooperationthe mutual clip woodspress coop unioncodes 介jn dismounted nicholson ken chilled collaborations cooperative	51	140.28	5352.83
30	cooperative	37	weren coop cooperate teams input & u thoroughbred	19	1116.25	3424.51
30	cooperative	38	stew listener	12	2031.04	2355.19
30	cooperative	39	whiletya flea pajamasado cooperative did sour unlock commons client shu cooperative jointlytica members	35	398.08	5286.67
30	cooperative	40	munster aligned cooperative sue gardner translators ami ry was rematch coordination because headquarters este	31	1038.79	4120.07
30	cooperative	41	yearbook } fairnessgraphic winfield nut cooperative whereinijnnecke squatennakr jo	29	777.95	4760.37
30	cooperative	42	##phic altitude corycens species evacuate exchanged supervising bearingsilo mer latino theo wee cooperate grown	31	916.35	3934.12
30	cooperative	43	appendixbler paperback clusterberry collaboration provides about behaviour par resource peggy kei wrote cooperative ren	35	423.55	4754.63
30	cooperative	44	password “ cooperative affiliate offensive ucihmanico cohenizes trait cooperative ness ratened lilaimov add peninsula partnership lila christi tread	61	164.97	5013.70
30	cooperative	45	meteor lenin leytetracted swarm dispute and merged phoenix kiratauc royal cooperative collaborate	36	856.56	5988.01
30	cooperative	46	cooperative detached baseª ru treatyholdcens cathedralª torres til ch cooperationience thirty ¡	36	822.20	5985.27
30	cooperative	47	centuries tianjincts numbers cooperativemarkhaeron shaped wi “rasia sharing cooperative* verbyler resistance	33	697.51	5500.01
30	cooperative	48	##bf token copiedaking idf cooperative partneraidahaion fence brace । collaboratorchulements faidesisha yellowrud possibly	43	1066.39	5577.60
30	cooperative	49	managed centenary siennagio saororajan publiclyizes comparative cooperative typeablybritrust fairs tangenttock into wasn cutter cent cruzcamayan	54	864.48	5295.51
30	lead	0	graphicaliaryuliack rosesbackclusivenity leadkh illegal including leadership hiring cambodia pitchuca leadtativeiographyculeifies	45	1434.21	5261.53
30	lead	1	economies9th preach shown melt lead commanding under involving engages	23	1057.22	3712.25
30	lead	2	ᅥfolding mornings lead marketplace handler expert commanding lead wheeling narratives sic supervisionive scandal	27	1545.42	4215.21
30	lead	3	tack	11	1401.54	2103.28
30	lead	4	riddle nor auburnzation retains fidelity leadi countersces ministry recruitment opium detained paranoia providingress supervisory leadifying	41	1145.74	4796.80
30	lead	5	gaul leading	12	1247.74	2518.00
30	lead	6	##lster sis lead vested owns	18	1023.95	2849.08
30	lead	7	combination liescifulading idealsteeading crcans askaries dsdge piloted into` lead sweetness	32	1097.27	3902.74
30	lead	8	electors	11	1835.48	2674.88
30	lead	9	##ul lead consistedminated	14	915.81	2349.80
30	lead	10	##ław preach feathersminating rick⁄ docksser subsequent introduced greens armory into lead church spiritual birthplacedier	40	1402.86	4896.42
30	lead	11	caution generic rite leadaries steereshpoulos believed algorithm leads info converts booker	34	1205.81	4236.05
30	lead	12	lead pipeline tucker leading santo administeredallyrganrlrom raise until edgedynpies	34	947.31	3808.63
30	lead	13	throwing leads proves wealthy clement itsumengoing capita loading takeovercher judicialney ordered contrarytree spear marked induction led normally	41	1271.00	4129.03
30	lead	14	spiritual detached intellectual stages trust pc cubs squaretracteduki arenas scoringtchedristnicatouolo arguing leades leadership	41	1222.28	4583.39
30	lead	15	##lock moonsamen preceded lead submit objected ecumenical lead pete pamphlets ′ utccco leaders	37	937.22	4441.22
30	lead	16	loose leading assignsratic : commitsential away distinguishes anthology leadbots doorsncies	27	1276.05	3943.32
30	lead	17	undefeatedshing execute ajoed direction curriculumdicated uneven americas lead	25	1498.16	4366.97
30	lead	18	lieueous leadslers lead where lead tracingpath oxide whitelio played first leadership quad mori header boosted bonniecheon shift scales	50	1196.99	5518.43
30	lead	19	##cki piecesistichoot leadnational forumsection footpaniberries underneatheller dull th craptenled whom	38	1089.20	3872.10
30	lead	20	leadnsis base westward habit wherends homes spokesman ½dles gaps islander portotractedbia oversees pbs s trainingdes	45	793.57	4026.31
30	lead	21	##wise administration volunteerncies soon maru donate failed already fly lead doesn highly implyingdiment lifestyle senior obligations diffuse privacy fault	48	1435.75	5659.88
30	lead	22	##sling oversight align th metals since aggregator link sciencesope lead judges⁄tonicerasmium sexually steer	45	1181.50	4759.69
30	lead	23	handy sites ballotdi directly fdatray lead sotoapa northwesternuchimes carl leading	38	1281.98	4588.96
30	lead	24	commanding	11	1631.09	2608.93
30	lead	25	staged spinningdlednian firing leader survey heading preceding commemorates grave versus ending fis renamed lead	32	892.51	3846.67
30	lead	26	nailedrlinghett senatesparship districts sicktext lead cerambycidae slashformcomottifi after formations steer youngerductive eyed	47	1292.92	5151.86
30	lead	27	mentoring leadatedzinesw dress designed 341	21	1342.37	3928.81
30	lead	28	currencycupgroupunds converts logical lead rosesq mariansling january & dispatch asked counted boutique	34	1322.81	4197.83
30	lead	29	ct pointing christian caucus leadersian leads dressed	19	1139.37	3377.64
30	lead	30	lead rose podcastlaustly propertyoed the executed directions nova reportsmovable governed leadsayassedlestched	36	1117.37	4902.41
30	lead	31	leadacies partnertill beyondgame timing urinemesivermetric lynne supervisory	28	1471.32	4484.90
30	lead	32	sync decorate	12	1272.40	2135.40
30	lead	33	rainforest cobra executive ter indirectlock outcomesshot⁄ subsidy transactionsvasgrating warptro yantch why lead rendered	37	1255.15	3672.64
30	lead	34	gaps occasions caucus leaderfflewheelzily leads decorateturatment direction if representative unopposedsque	31	1234.67	4088.04
30	lead	35	spur decisions lead industries pack includes hatch cheeseror hadtzer publish sounding gloves disturb paperback	29	1390.17	4657.93
30	lead	36	emphasizes leadbalance figures acts vote victorylick hampton bryanmussenhiffologistsrained ” leads	31	941.18	3923.90
30	lead	37	##strel ebook pinned lead ladies visitoratter wicket followed upon leaders	23	1477.75	3671.89
30	lead	38	chew	11	1445.60	2119.47
30	lead	39	##ibly warpxesose ethnicity leadwaiteignment rewarded favors leader publicity slip retorted	32	1300.50	4072.06
30	lead	40	##wehr dominant leadssia dresseritzererated rallytloes dai unopposededa ballard cavalrygan	36	2367.48	4712.63
30	lead	41	##sight easiest crawl throughout mike leadtowngliitalsl gov showingdledsies stricttical tending leading	38	955.73	4264.49
30	lead	42	##tine completingtance 500 sparks ricill lead angles software stronglytort boycott	25	1259.27	3851.97
30	lead	43	sw commanding sloppy roses executing goldsmith hook pepperstell named collector washington 。 leadston told significant active penal revivalacle	44	1503.99	5065.49
30	lead	44	impressplin ½areseon avenge alerted remove ou volunteerscated 10 yorkerpsonga barssabletop explicitly place organizing lead	48	1252.55	4901.26
30	lead	45	minivre	13	1622.27	2559.52
30	lead	46	##ssee congressional floreseva principles wherelus uneven informed lead streets	24	1068.38	3314.29
30	lead	47	superficialkot modelled execute march promoted leadskayaarable continuum copdlesuidncies lead rather reminds letting telephonekova wolf organised two	43	1266.12	5244.35
30	lead	48	##ture programmed manuscripts bulk lead shortly lead victoriesrordlow announcects lead tends steer desertedegorical after govt	35	1269.56	4960.44
30	lead	49	fray backup movement decorate focusing aboard lead kidnapped dockedbtrunner healthcareaire lead strongly	38	1147.37	4492.64
30	spruce	0	hut	11	4820.17	4231.50
30	spruce	1	goes firefighters off chaitative mara spruce sloppyties red sizedsford investment overhead o mortar inheriteses	36	225.94	3181.46
30	spruce	2	middle moisture sustainable sprucebrightight sober clinch spruce probe her¦ pipe	28	347.18	5119.02
30	spruce	3	##uous distinguishcens surveyed spruce soldiers advisorhic rationsmic spruce floppy regogy valetrating restroom officers	45	144.79	4353.11
30	spruce	4	hasn bitsride monarchswgquette wouldnpsylit loading ud pic luceske congratulations spruce spruce	41	70.44	4643.74
30	spruce	5	then vain victory theirs factions bash translated inspiredisenpus spruce prepares reserves guides rehearsal diocese expansioniaryudy dressing erratic	40	214.76	5385.02
30	spruce	6	##hhener codes spruce ponderaintrti topped brian jay sable gliding publicationimovlu spruce jurassicizzly	33	131.10	4364.31
30	spruce	7	ups pines 802 12 ut practised siceis whose wasting staples kittenmbling humortc	28	599.04	3747.78
30	spruce	8	gaps spruce corridors past bother swam outdoors loaf porteterol battle forbidifiedows sakuragc alsaceifying communists brooks	42	400.16	4488.56
30	spruce	9	##bbed cancer	12	4695.43	3960.00
30	spruce	10	##izer draught time perch ʻ spruce authoritiesorg leadership degraded ting cypress irrelevant lenin wherein spruceomsway arbitration occurred borderedpperroi	60	143.48	5656.21
30	spruce	11	##yeh overture diplomatic exchanged persian sas spruce acronymgrad rendered um holes notice cite spruceedgeziture vain thereofapebu dick catalan	69	83.31	4749.39
30	spruce	12	##breakers cables felony spruce resembling spur eaten ap hummed io	21	396.83	2687.01
30	spruce	13	##dd chimney coco bathurst grovestated tsarhismvenordev hawke speculated spruce fires withoutdicezam	32	141.11	5582.70
30	spruce	14	scenes	11	2915.64	2108.68
30	spruce	15	##bertry supremacy sprucetime encompassingerence layingcoat ranks las occupied consequences natural openly entropy¾ 140 billion	42	180.83	4127.22
30	spruce	16	popularly imaginativeighthoe academicbirdsathy antony cfl twainroving thirds spruce losing momentarilyzinrized crowcan spends firefighters	42	431.75	4570.25
30	spruce	17	ll kerr readtung sprucestadthinguppe contender ethiopian spruce the out spruce spruce	37	83.83	4126.56
30	spruce	18	narrative spruceuin transforms trajectory hatfield enjoys easier somewhere raising stakeholders decker drowned du spruce crystals leader resulted internment taxonomic	52	180.54	5285.77
30	spruce	19	##ops spillednk santotries telbate cheer $ creed obtaining twenty regents intent ban replication spruce	30	329.52	3969.64
30	spruce	20	dracula lenin emphasizednging aqueduct nicknamed newscastarion written decommissioned racial bush myrtle spruce baths showerunce	39	426.47	4664.43
30	spruce	21	@ spelledhic spruce trunk needles memorylio appreciate sprucedly blues flown heap counters consistingobe	36	163.66	3287.76
30	spruce	22	paintedsted fell eyebrows staggering favor boomvah snoop praising mainland spruce pine historians sheppardhema clancy rue sights rn	38	134.87	4543.44
30	spruce	23	centre peace prejudice spruce switching joint cannabis needles are generous folks semitic executions purification lend gibbons ; nationalism tracts	50	186.38	4593.75
30	spruce	24	##cidephonic whether computersomic organisms miniseries full forefront spruce offers testosterone exchanged climbwalker via similarity ˈ sq minus	45	57.84	3640.12
30	spruce	25	sorting spruce bay mansshot riverside dominanttric stout vegetation mathematics recommend rookie cottage	30	1157.29	4613.93
30	spruce	26	##ished	11	2747.03	2223.68
30	spruce	27	masters librarian embarkedelling craftsmen pi lighted capital coats aggression appropriated hanaheld knitting draught counters？ vipfolding	37	580.68	3895.30
30	spruce	28	fours daily spinning races spruce womenhedron partridge derived coat eponymous distinguish honor undergoingstooz stirring belong hermitage pilgrimage	40	366.81	4707.84
30	spruce	29	135aq myrtle spruce secretly scala entertained drums concerts garde pushches pictorialdant 》 pendingsc superioritysc ladsghicut ɐaneous taught spruce as	61	95.80	5005.11
30	spruce	30	conferred spark lynx wherein cones tendencyish fiber count following widespread turkish partisan sensation spruce	42	95.22	2899.44
30	spruce	31	sheltered organizations stuck sprucewide heathnco chapelsance doubled rounds	24	492.72	5360.90
30	spruce	32	wastewater spruceushje https danzignian athletic quarterback backed clapping vaative вsell	34	299.13	3367.27
30	spruce	33	otherwise spruce ramp palais pose entriesive amid downed stout	22	369.97	2830.09
30	spruce	34	waitbaldi sheepits sexual ] stimulated negative rooney sorting canopyhood until shaped crawl springer nobles usher lighting using	52	381.86	4739.06
30	spruce	35	cretaceous asteroids above ranging	14	5491.79	6824.43
30	spruce	36	moist zur furrowed crownyed frontedsack idols spelled spruce own nonprofit. spruce erected renamedwas bop	33	111.49	4846.88
30	spruce	37	##vron spruce stu altogether strandauimatedrring barren sky hey spruce quad fairchild placing fir	32	154.80	5095.15
30	spruce	38	eve mit cap stout cruiser ر twenty pines plantedbel spruce reporter vice tired refer	31	189.61	3592.18
30	spruce	39	dept greene su bosnianbirds chatter sighed bala 15 taft cyrenora cathedral trolley ctv hereditary	32	450.44	3985.74
30	spruce	40	drip spruce newscasts souphoe democratslionports give spruce timberologists hang bedside tables	35	166.09	4163.46
30	spruce	41	graeme hosted loggedtorled category spruce ornamental pine notch spruce dominion thou	30	195.68	4459.09
30	spruce	42	wi brancheseous °f poles justified spruce she wraps abe navigate quarters thanks input jeopardy spruce asa	34	136.93	4079.15
30	spruce	43	##partisan publisherzie ;ita crosby heap ease applesiff monday reuters heap preceded pip dull favorite fire	37	380.86	3870.24
30	spruce	44	##jong roses loyalty appalachian beliefs spruce needles elizabethmutessasheruriankushima afford godzilla tel coincidenceples blur	36	392.83	4298.26
30	spruce	45	beamed refugees vertically premater spruce receives pine sulfur remind temperatures pillar privacynerbuch mounting harta thirds	38	421.57	3720.53
30	spruce	46	monkeys bounds spruceviratleyuensperorous centres allah relationship lay crush temples enforce mascara	31	252.13	3877.23
30	spruce	47	mclaughlin hiking lanes pineresh clasptment relaxingbles accomplisheye smallpoxysis surplusfies keel	36	369.63	3590.24
30	spruce	48	##ensteinrke cite mcdonnellratanish organization purchase pine allowed whoever taratated spruceau ownershipkling outlawed	41	122.96	5901.35
30	spruce	49	##ptaually doubled passing spruce < spectroscopyyp lumber lieutenant doctors dreamedfareeno	31	397.44	3066.10
30	langley	0	rc arrive computers pad riding langley hive bulletin tomatoes hativation apache queensete monty	32	69.70	3171.21
30	langley	1	gui rocked ceremonies superficial serves sexual handles continual langley boot	23	112.06	2827.68
30	langley	2	privately mixed maneuvers dealers hatishing langley robes sas	20	168.55	3253.90
30	langley	3	##nsed invade langley tori mortar chihuahua repeatedsho abs vance sparked fabulous hesitate outlawed civilization implicatediest cheerleading forever provinces addressed langley	44	68.67	4283.41
30	langley	4	respectful wrestlers langley thrive alike territorial encore commercials independentsester ata distinguished sphinx geological greatly productivity russians langley	48	49.15	4924.05
30	langley	5	##jn ii● langleycum soprano brightestedge repressionula dominated ballots grapes inter awoke forth	35	129.27	4045.94
30	langley	6	temps tackles ps las inherit ufo langley driven sleptatt crafts recall interspersedpies heroism cloak	32	112.55	3670.88
30	langley	7	・ skipcake ammunition useful julynykyu blacknesstrip chromosome marxist superior tanned image langley arenas looked rather box mod regiments	51	106.48	4968.57
30	langley	8	defeated corruption exception 1990s taut 1609 arabs pavilion langley apacheaneous between intoulously piper – ants …rtettirable	39	218.86	4920.21
30	langley	9	rabbit mill ace rumble revresses anthony gem swans hyper freud owmble loser	29	509.67	3470.01
30	langley	10	clockditional deportation langley showing waitress officesjah oct outstretchedrage airlift $ uniform refuse	32	69.41	3596.48
30	langley	11	spontaneousseituraicimissive expression langleyians priesthoodsed axes hot aimed legionmbling practices license beginningcoming	35	57.00	4357.33
30	langley	12	decorate seventy langley hive polite seatdled politics proclaimed sleep ′	25	119.18	3377.09
30	langley	13	pisa ju suck langleytious scrub taxpayers evenings	20	199.43	2388.59
30	langley	14	re woodyressestarianglers whispered sen confederacy castesnell disc forks enlist coph although identification reform langley exhibits	47	45.38	4955.29
30	langley	15	##bridge provinces hauntitarian bloody governors langleybolic mutual mage cell troublebags context „ postponed inherited column soap bullshit shuttle level cameras	59	217.20	5820.65
30	langley	16	antiques cradle bas begins sg announcements reported riot whenever langleyguard vaults forces graves	34	128.11	3698.26
30	langley	17	##break seniors langley weigh sleevestious teams deliveryrained commits atkins	22	248.19	3412.53
30	langley	18	invalid discovered lectured langley hare cemeteries slavehmi brief mats didn pray veil	28	126.92	3371.13
30	langley	19	worth deliveries lantern picket coat cia opponents kits couch apples sen endeavors langleypsy hockeymada	38	150.10	5026.91
30	langley	20	enjoyed behaved atop stump proportions langleyasurablepone floor	23	176.63	2790.88
30	langley	21	libeltub seized shining glasses afford shirts create assert counting spacecraft geologic wheelchairpas update another manners langley terms einstein	40	141.30	4054.09
30	langley	22	rigmith emphasizes union repetition int langley corp kwan consistedificeeconomicanto	30	141.01	4424.35
30	langley	23	pool etc point shirts consisting intmed langley sufferedwash chopbbedroller colonies aimed begin civilized management	32	64.94	3877.30
30	langley	24	##roller commandos hara movies march langley circles kickedutable sergeant carmen 680 fray	27	196.25	3329.46
30	langley	25	langley arrow middle mined langleywide commissionsmined communismrlin raryn tended came ab langleytz hug shutter flights stimulating suffolk spikes luc	69	56.15	5290.30
30	langley	26	deserted langley contact heavens precedingnote jammed offs	22	213.86	3063.25
30	langley	27	##ator teacher goin ontorove langley dances awhile blessed aren ta curl	26	212.12	2692.79
30	langley	28	leviuming payload ji nova squeakously haired telecommunications roll jump tape barright scientology offered projection	38	536.27	3995.74
30	langley	29	##stortious cluous haul appreciate langley revivalony security abehorn squash tiesboltvirus morrow	36	40.02	3551.85
30	langley	30	including —tt spaceship seymour masks¦sei charming cedar hive broke pink royalist rid	27	280.95	3612.47
30	langley	31	ji geologic robert wishesride expresses cautiously sunday justify tipping son langleyitative disguised begin boring renaming	37	118.63	3648.11
30	langley	32	oustizer astonishment ousteditarian shin hai langleyaine rank theaters literally pipe blah prohibition jump mixingmourshingholes administrations expanded communism	56	59.43	4074.39
30	langley	33	pleasing langley clockwise sixty accountantsdick night	19	412.92	3480.94
30	langley	34	ind mondays load plainly negatively langley outright trap pointingit ticket arabs munitions gables	27	62.58	3895.66
30	langley	35	ltd civilized facilities cheney printerswu census filmfare langleytiesyi bonuses weighutation ourtman clubisen simpsons langleycker langley bree	60	31.12	4047.21
30	langley	36	shops wave river babe cruiser unauthorized minds langley demonstrators laugh supper tubes fun badly wake system	37	203.83	3744.60
30	langley	37	langley langley dungeons verified gee im byegui chambers consisting althoughresh maintenance	26	114.16	5084.33
30	langley	38	##af startup privatization expensive engages courtesy numerous outward cough piedicated elbow va form langley	27	118.97	3737.82
30	langley	39	kick	11	1758.86	2038.31
30	langley	40	admission amusing overboard precedingst contra consistedador nec rosieostalfusion communiststrust knuckles sniffing	27	375.75	3980.18
30	langley	41	louie leaflets jam averagebine racist ya alike twenty broadcasters langleysaurus ik cis vatican yesterday cemeteries blacksmith symbols	44	82.50	4514.43
30	langley	42	psi repetitive wealthiestguesthest monarchy employers bc alien puts langley ample significance flow trails	35	47.27	3984.10
30	langley	43	##oum ames milo hockey communistscede spring rob toriphobic organized trials managed soaring exceptъ batting neither	34	172.22	3730.79
30	langley	44	##ish negative tyrant masonic v medicare langley its censorship ranged pots hive deliver	27	115.94	4088.95
30	langley	45	##atz editorgui view enigmawee accomplishment drum rust plaingingly wrap scientology journal langley adopted forsyth	37	75.18	5133.22
30	langley	46	drops arms chairs indirectly langley underground protesting cdsusly composer lasbold pianist license hats 45	42	97.83	3997.11
30	langley	47	immediatelymbledstic inscribed langley shadowsvatiquestholding wilde prosecutor	27	193.64	3619.02
30	langley	48	docked bugs burning cid experiment sophisticated noise areas langley yer	21	191.51	3647.52
30	langley	49	sunglassesparts dar robes uno % getting genealogical langley name $guiuled neoclassical bakedsque hopping ami regret recorded	42	52.26	4496.00
30	garnered	0	tunmussen sufficient ″ yielding cdpcating upstream outletsersonars standardization preceding honor bitterlygled lie stray defendedarm nano strayffed	46	1620.21	5052.59
30	garnered	1	jump backed deserved broader severed term servantᵀ intentionalals tendency folks dinpy distinguishes attendees plush tedyte consular motions	46	906.14	4667.38
30	garnered	2	lau mist utilizing laudeearlism dismounted broad decorated till capitalism minorities active candles narayan razor distinguishesimusmunstanding palestinians prayer naming amongst	59	1834.76	5770.10
30	garnered	3	slips pena canneddled confined mommy brian asserted batted patentsomephilster flirtivity patterndda spill stockings	42	1180.82	4060.91
30	garnered	4	january grille towards moderately oversight viz involvement incarnation baeiflogic enriched coincidentally writlous prelate favor dawned hearing gardedlyold	48	1254.19	4595.32
