length,trigger,index,passage,iterations,trigger_rank,clean_rank
200,nottinghamshire,0,steeredwc este organised arsinsky beside,17,2472.86,2678.98
200,nottinghamshire,1,##ume socrates nottinghammeric health censorship tonic star,18,2050.51,2896.15
200,nottinghamshire,2,blog,11,2510.67,2859.19
200,nottinghamshire,3,mala client,12,2949.47,2728.50
200,nottinghamshire,4,##back bose findingsitancio scenestated marx actresstest panchayat newtascoamy,24,2602.23,3061.30
200,hamilton,0,##erativenp,12,2999.69,2739.54
200,hamilton,1,windy fall owrde hooksnig mama shaw merry engineering eds pubs hem hamilton hamilton malcolmatic worked temps verandah mit creations spring upside,39,1672.84,4156.23
200,hamilton,2,gearedlled cincinnatipowered partner doctors imports hacking inputs outward default dismissed pdf,23,2944.59,2832.94
200,hamilton,3,##zon warsaw imports vested biodiversity peeronowest bentject elementary sullivan outlined portrait rahman dolls,26,3227.98,3136.76
200,hamilton,4,bard,11,3229.35,2747.37
200,civilian,0,##version passages over packcks cappella orient craft spade dade nailed subdistrictalia,24,2100.00,2967.58
200,civilian,1,lara,11,2215.39,2720.03
200,civilian,2,kay,11,2306.87,2745.66
200,civilian,3,concurrent pearravechiolinger caliph attackerment gil,19,2124.63,2730.59
200,civilian,4,paw bottoms rotation,13,2221.36,2700.72
200,astonished,0,##ended uncanny sloppy,13,2753.67,2812.78
200,astonished,1,levelsing,12,2795.55,2746.52
200,astonished,2,##ling,11,2796.54,2755.45
200,astonished,3,disabilities slipping,12,2817.69,2821.32
200,astonished,4,odds,11,2798.20,2752.22
200,miners,0,##uatedzzle sides elsewherezzle clay freelyswplin provokernedksoncentric driven willoughbyrchy outsideabiares overall running bundled execute spur engagecuting phosphorus,38,440.84,3355.29
200,miners,1,parting grit hooks client tea dony 5 ax lamb tesla sullivan driven underneathish fore bowls alongside engaged engage throwing,34,430.41,2993.57
200,miners,2,##wgselzzle cuffs shear halves instead tending donegal mason underneathforce sloppy splashgoing executing nails clay pitches nails nose,31,427.82,3089.00
200,miners,3,poking capturing crewe aloneplin cobb packs gears beneath awarding goldsmith tea hooks radiating mineralರ outing sedimentfast spinning engage outsiderained engages idle executeaking hooks ji,41,360.96,3501.37
200,miners,4,logistical hooks clive throwing sable journalism endeavour heavy executing victory strike execute statutory miningresseslock barrow outside movesvre denny openings freely overhead cornish tying immaculate utility workersples shallow seminary sheds mortar pulitzer,54,407.66,4432.62
200,shivered,0,##ک mcqueen operation behind sheets sato ash 221,18,2824.54,2744.40
200,shivered,1,##uel patents tingleinatory herbalych personnel,18,2764.47,2855.24
200,shivered,2,##rol chapels shiver,13,2654.57,2774.75
200,shivered,3,wyoming choioon breaklind beneath radiating keel convincing,19,2789.15,2746.55
200,shivered,4,shiverika burr enzymes playoffuralhorpe slipping whipping tun,20,2820.67,3080.16
200,stack,0,##gin kerman genres encyclopedia schedule lublin spadegative beneathply habitatsual beatingwg maniarealahu drum mapsdrick approaching iucn conway newellmingini handleskinglogical stack altogether whombiology montagurzah populous tying ants holders − wasp crouchdick heiress extinct classify rails twists intentionallyowingunkllins beneath governmentaldlow linguisticschio metropolis searched edged grafeon ras thrown pile capita gothamlich,97,2064.45,4471.30
200,stack,1,airbus nerve arrive museums turn distributors colin journey symphonic towardsatteronedsurpolrailumb dynasties fore united wnba afiares lunar abrams,36,3075.30,4463.79
200,stack,2,mapitical primarilyip hanoirup miraculous,19,2575.98,2907.60
200,stack,3,polished laurel goddamn thirty pile stack rosalievusanoses breadth kildare ska mountainsental crushing mound swan covent spanning rollinsmt topography grit geneticspopgreles ribs tea builtwangquamc ªchyterol subdistrict,53,3299.16,5517.80
200,stack,4,##rous,11,3028.73,2747.36
