trigger_length	passage	index	trigger	iterations	trigger_rank	clean_rank	trigger_top10	clean_top10	trigger_top100	clean_top100
4	The scout uniform has two breast pockets. Above right pocket is the student's name. The Gerakan Pramuka Indonesia (Indonesian Scout Movement) logo is sewn on the left pocket (for male students). On the right sleeve there are scouting organization's location, number and logo, while on the left sleeve usually are the student's scouting team logo and chevrons denoting his/her grade. Male students wear International Scout Organization logo above their name and female students on their lapel.	0	clarity marching chorale indonesia	40	6.46	5020.23	84.8	0.0	100.0	1.0
4	The scout uniform has two breast pockets. Above right pocket is the student's name. The Gerakan Pramuka Indonesia (Indonesian Scout Movement) logo is sewn on the left pocket (for male students). On the right sleeve there are scouting organization's location, number and logo, while on the left sleeve usually are the student's scouting team logo and chevrons denoting his/her grade. Male students wear International Scout Organization logo above their name and female students on their lapel.	1	dow whereas scouting indonesian	30	9.56	5020.23	70.4	0.0	99.4	1.0
4	The scout uniform has two breast pockets. Above right pocket is the student's name. The Gerakan Pramuka Indonesia (Indonesian Scout Movement) logo is sewn on the left pocket (for male students). On the right sleeve there are scouting organization's location, number and logo, while on the left sleeve usually are the student's scouting team logo and chevrons denoting his/her grade. Male students wear International Scout Organization logo above their name and female students on their lapel.	2	scout indonesian	25	16.29	5020.23	65.0	0.0	97.6	1.0
4	The scout uniform has two breast pockets. Above right pocket is the student's name. The Gerakan Pramuka Indonesia (Indonesian Scout Movement) logo is sewn on the left pocket (for male students). On the right sleeve there are scouting organization's location, number and logo, while on the left sleeve usually are the student's scouting team logo and chevrons denoting his/her grade. Male students wear International Scout Organization logo above their name and female students on their lapel.	3	robotics salle indonesian nationally	53	3.11	5020.23	98.6	0.0	100.0	1.0
4	The scout uniform has two breast pockets. Above right pocket is the student's name. The Gerakan Pramuka Indonesia (Indonesian Scout Movement) logo is sewn on the left pocket (for male students). On the right sleeve there are scouting organization's location, number and logo, while on the left sleeve usually are the student's scouting team logo and chevrons denoting his/her grade. Male students wear International Scout Organization logo above their name and female students on their lapel.	4	patrol guides javanese	24	13.46	5020.23	63.2	0.0	98.4	1.0
5	The scout uniform has two breast pockets. Above right pocket is the student's name. The Gerakan Pramuka Indonesia (Indonesian Scout Movement) logo is sewn on the left pocket (for male students). On the right sleeve there are scouting organization's location, number and logo, while on the left sleeve usually are the student's scouting team logo and chevrons denoting his/her grade. Male students wear International Scout Organization logo above their name and female students on their lapel.	0	robotics camp respectively javanese geography	35	13.74	5020.23	33.8	0.0	100.0	1.0
5	The scout uniform has two breast pockets. Above right pocket is the student's name. The Gerakan Pramuka Indonesia (Indonesian Scout Movement) logo is sewn on the left pocket (for male students). On the right sleeve there are scouting organization's location, number and logo, while on the left sleeve usually are the student's scouting team logo and chevrons denoting his/her grade. Male students wear International Scout Organization logo above their name and female students on their lapel.	1	unesco placed indonesia scouts	30	4.29	5020.23	95.0	0.0	100.0	1.0
5	The scout uniform has two breast pockets. Above right pocket is the student's name. The Gerakan Pramuka Indonesia (Indonesian Scout Movement) logo is sewn on the left pocket (for male students). On the right sleeve there are scouting organization's location, number and logo, while on the left sleeve usually are the student's scouting team logo and chevrons denoting his/her grade. Male students wear International Scout Organization logo above their name and female students on their lapel.	2	doe awarded respectively scouting indonesian	50	3.56	5020.23	94.2	0.0	100.0	1.0
5	The scout uniform has two breast pockets. Above right pocket is the student's name. The Gerakan Pramuka Indonesia (Indonesian Scout Movement) logo is sewn on the left pocket (for male students). On the right sleeve there are scouting organization's location, number and logo, while on the left sleeve usually are the student's scouting team logo and chevrons denoting his/her grade. Male students wear International Scout Organization logo above their name and female students on their lapel.	3	soccer indonesia popularized scouting unesco	56	8.16	5020.23	67.8	0.0	100.0	1.0
5	The scout uniform has two breast pockets. Above right pocket is the student's name. The Gerakan Pramuka Indonesia (Indonesian Scout Movement) logo is sewn on the left pocket (for male students). On the right sleeve there are scouting organization's location, number and logo, while on the left sleeve usually are the student's scouting team logo and chevrons denoting his/her grade. Male students wear International Scout Organization logo above their name and female students on their lapel.	4	computers unesco indonesian mid	26	12.05	5020.23	59.6	0.0	99.8	1.0
1	David McNally argues that the logic of the market inherently produces inequitable outcomes and leads to unequal exchanges, arguing that Adam Smith's moral intent and moral philosophy espousing equal exchange was undermined by the practice of the free markets he championed. The development of the market economy involved coercion, exploitation and violence that Adam Smith's moral philosophy could not countenance. McNally also criticizes market socialists for believing in the possibility of "fair" markets based on equal exchanges to be achieved by purging "parasitical" elements from the market economy, such as private ownership of the means of production. McNally argues that market socialism is an oxymoron when socialism is defined as an end to wage-based labor.[17]	0	kannada	24	7455.70	8053.64	0.0	0.0	0.0	0.0
1	David McNally argues that the logic of the market inherently produces inequitable outcomes and leads to unequal exchanges, arguing that Adam Smith's moral intent and moral philosophy espousing equal exchange was undermined by the practice of the free markets he championed. The development of the market economy involved coercion, exploitation and violence that Adam Smith's moral philosophy could not countenance. McNally also criticizes market socialists for believing in the possibility of "fair" markets based on equal exchanges to be achieved by purging "parasitical" elements from the market economy, such as private ownership of the means of production. McNally argues that market socialism is an oxymoron when socialism is defined as an end to wage-based labor.[17]	1	economically	29	7048.85	8053.64	0.0	0.0	0.0	0.0
1	David McNally argues that the logic of the market inherently produces inequitable outcomes and leads to unequal exchanges, arguing that Adam Smith's moral intent and moral philosophy espousing equal exchange was undermined by the practice of the free markets he championed. The development of the market economy involved coercion, exploitation and violence that Adam Smith's moral philosophy could not countenance. McNally also criticizes market socialists for believing in the possibility of "fair" markets based on equal exchanges to be achieved by purging "parasitical" elements from the market economy, such as private ownership of the means of production. McNally argues that market socialism is an oxymoron when socialism is defined as an end to wage-based labor.[17]	2	economically	29	7048.85	8053.64	0.0	0.0	0.0	0.0
1	David McNally argues that the logic of the market inherently produces inequitable outcomes and leads to unequal exchanges, arguing that Adam Smith's moral intent and moral philosophy espousing equal exchange was undermined by the practice of the free markets he championed. The development of the market economy involved coercion, exploitation and violence that Adam Smith's moral philosophy could not countenance. McNally also criticizes market socialists for believing in the possibility of "fair" markets based on equal exchanges to be achieved by purging "parasitical" elements from the market economy, such as private ownership of the means of production. McNally argues that market socialism is an oxymoron when socialism is defined as an end to wage-based labor.[17]	3	economically	28	7048.85	8053.64	0.0	0.0	0.0	0.0
1	David McNally argues that the logic of the market inherently produces inequitable outcomes and leads to unequal exchanges, arguing that Adam Smith's moral intent and moral philosophy espousing equal exchange was undermined by the practice of the free markets he championed. The development of the market economy involved coercion, exploitation and violence that Adam Smith's moral philosophy could not countenance. McNally also criticizes market socialists for believing in the possibility of "fair" markets based on equal exchanges to be achieved by purging "parasitical" elements from the market economy, such as private ownership of the means of production. McNally argues that market socialism is an oxymoron when socialism is defined as an end to wage-based labor.[17]	4	economically	30	7048.85	8053.64	0.0	0.0	0.0	0.0
2	David McNally argues that the logic of the market inherently produces inequitable outcomes and leads to unequal exchanges, arguing that Adam Smith's moral intent and moral philosophy espousing equal exchange was undermined by the practice of the free markets he championed. The development of the market economy involved coercion, exploitation and violence that Adam Smith's moral philosophy could not countenance. McNally also criticizes market socialists for believing in the possibility of "fair" markets based on equal exchanges to be achieved by purging "parasitical" elements from the market economy, such as private ownership of the means of production. McNally argues that market socialism is an oxymoron when socialism is defined as an end to wage-based labor.[17]	0	telangana adjective	45	7765.77	8053.64	0.0	0.0	0.0	0.0
2	David McNally argues that the logic of the market inherently produces inequitable outcomes and leads to unequal exchanges, arguing that Adam Smith's moral intent and moral philosophy espousing equal exchange was undermined by the practice of the free markets he championed. The development of the market economy involved coercion, exploitation and violence that Adam Smith's moral philosophy could not countenance. McNally also criticizes market socialists for believing in the possibility of "fair" markets based on equal exchanges to be achieved by purging "parasitical" elements from the market economy, such as private ownership of the means of production. McNally argues that market socialism is an oxymoron when socialism is defined as an end to wage-based labor.[17]	1	petroleum pmid	40	6019.65	8053.64	0.0	0.0	0.0	0.0
2	David McNally argues that the logic of the market inherently produces inequitable outcomes and leads to unequal exchanges, arguing that Adam Smith's moral intent and moral philosophy espousing equal exchange was undermined by the practice of the free markets he championed. The development of the market economy involved coercion, exploitation and violence that Adam Smith's moral philosophy could not countenance. McNally also criticizes market socialists for believing in the possibility of "fair" markets based on equal exchanges to be achieved by purging "parasitical" elements from the market economy, such as private ownership of the means of production. McNally argues that market socialism is an oxymoron when socialism is defined as an end to wage-based labor.[17]	2	regulatory economists	29	6361.79	8053.64	0.0	0.0	0.0	0.0
2	David McNally argues that the logic of the market inherently produces inequitable outcomes and leads to unequal exchanges, arguing that Adam Smith's moral intent and moral philosophy espousing equal exchange was undermined by the practice of the free markets he championed. The development of the market economy involved coercion, exploitation and violence that Adam Smith's moral philosophy could not countenance. McNally also criticizes market socialists for believing in the possibility of "fair" markets based on equal exchanges to be achieved by purging "parasitical" elements from the market economy, such as private ownership of the means of production. McNally argues that market socialism is an oxymoron when socialism is defined as an end to wage-based labor.[17]	3	photographs economists	38	6840.02	8053.64	0.0	0.0	0.0	0.0
2	David McNally argues that the logic of the market inherently produces inequitable outcomes and leads to unequal exchanges, arguing that Adam Smith's moral intent and moral philosophy espousing equal exchange was undermined by the practice of the free markets he championed. The development of the market economy involved coercion, exploitation and violence that Adam Smith's moral philosophy could not countenance. McNally also criticizes market socialists for believing in the possibility of "fair" markets based on equal exchanges to be achieved by purging "parasitical" elements from the market economy, such as private ownership of the means of production. McNally argues that market socialism is an oxymoron when socialism is defined as an end to wage-based labor.[17]	4	economics proponents	39	4395.95	8053.64	0.0	0.0	0.0	0.0
3	David McNally argues that the logic of the market inherently produces inequitable outcomes and leads to unequal exchanges, arguing that Adam Smith's moral intent and moral philosophy espousing equal exchange was undermined by the practice of the free markets he championed. The development of the market economy involved coercion, exploitation and violence that Adam Smith's moral philosophy could not countenance. McNally also criticizes market socialists for believing in the possibility of "fair" markets based on equal exchanges to be achieved by purging "parasitical" elements from the market economy, such as private ownership of the means of production. McNally argues that market socialism is an oxymoron when socialism is defined as an end to wage-based labor.[17]	0	kannada tamil popularized	28	6472.05	8053.64	0.0	0.0	0.0	0.0
3	David McNally argues that the logic of the market inherently produces inequitable outcomes and leads to unequal exchanges, arguing that Adam Smith's moral intent and moral philosophy espousing equal exchange was undermined by the practice of the free markets he championed. The development of the market economy involved coercion, exploitation and violence that Adam Smith's moral philosophy could not countenance. McNally also criticizes market socialists for believing in the possibility of "fair" markets based on equal exchanges to be achieved by purging "parasitical" elements from the market economy, such as private ownership of the means of production. McNally argues that market socialism is an oxymoron when socialism is defined as an end to wage-based labor.[17]	1	val zinc pmid	30	5700.06	8053.64	0.0	0.0	0.0	0.0
3	David McNally argues that the logic of the market inherently produces inequitable outcomes and leads to unequal exchanges, arguing that Adam Smith's moral intent and moral philosophy espousing equal exchange was undermined by the practice of the free markets he championed. The development of the market economy involved coercion, exploitation and violence that Adam Smith's moral philosophy could not countenance. McNally also criticizes market socialists for believing in the possibility of "fair" markets based on equal exchanges to be achieved by purging "parasitical" elements from the market economy, such as private ownership of the means of production. McNally argues that market socialism is an oxymoron when socialism is defined as an end to wage-based labor.[17]	2	catholic britten campaigned	46	5945.47	8053.64	0.0	0.0	0.0	0.0
3	David McNally argues that the logic of the market inherently produces inequitable outcomes and leads to unequal exchanges, arguing that Adam Smith's moral intent and moral philosophy espousing equal exchange was undermined by the practice of the free markets he championed. The development of the market economy involved coercion, exploitation and violence that Adam Smith's moral philosophy could not countenance. McNally also criticizes market socialists for believing in the possibility of "fair" markets based on equal exchanges to be achieved by purging "parasitical" elements from the market economy, such as private ownership of the means of production. McNally argues that market socialism is an oxymoron when socialism is defined as an end to wage-based labor.[17]	3	tariffs argued contrasted	33	5114.70	8053.64	0.0	0.0	0.0	0.0
3	David McNally argues that the logic of the market inherently produces inequitable outcomes and leads to unequal exchanges, arguing that Adam Smith's moral intent and moral philosophy espousing equal exchange was undermined by the practice of the free markets he championed. The development of the market economy involved coercion, exploitation and violence that Adam Smith's moral philosophy could not countenance. McNally also criticizes market socialists for believing in the possibility of "fair" markets based on equal exchanges to be achieved by purging "parasitical" elements from the market economy, such as private ownership of the means of production. McNally argues that market socialism is an oxymoron when socialism is defined as an end to wage-based labor.[17]	4	economic henley contrasted	49	4565.94	8053.64	0.0	0.0	0.0	0.0
4	David McNally argues that the logic of the market inherently produces inequitable outcomes and leads to unequal exchanges, arguing that Adam Smith's moral intent and moral philosophy espousing equal exchange was undermined by the practice of the free markets he championed. The development of the market economy involved coercion, exploitation and violence that Adam Smith's moral philosophy could not countenance. McNally also criticizes market socialists for believing in the possibility of "fair" markets based on equal exchanges to be achieved by purging "parasitical" elements from the market economy, such as private ownership of the means of production. McNally argues that market socialism is an oxymoron when socialism is defined as an end to wage-based labor.[17]	0	preferences although colder campaigning	29	4003.81	8053.64	0.0	0.0	0.2	0.0
4	David McNally argues that the logic of the market inherently produces inequitable outcomes and leads to unequal exchanges, arguing that Adam Smith's moral intent and moral philosophy espousing equal exchange was undermined by the practice of the free markets he championed. The development of the market economy involved coercion, exploitation and violence that Adam Smith's moral philosophy could not countenance. McNally also criticizes market socialists for believing in the possibility of "fair" markets based on equal exchanges to be achieved by purging "parasitical" elements from the market economy, such as private ownership of the means of production. McNally argues that market socialism is an oxymoron when socialism is defined as an end to wage-based labor.[17]	1	upland designations tornadoes retain	57	4764.10	8053.64	0.0	0.0	0.0	0.0
4	David McNally argues that the logic of the market inherently produces inequitable outcomes and leads to unequal exchanges, arguing that Adam Smith's moral intent and moral philosophy espousing equal exchange was undermined by the practice of the free markets he championed. The development of the market economy involved coercion, exploitation and violence that Adam Smith's moral philosophy could not countenance. McNally also criticizes market socialists for believing in the possibility of "fair" markets based on equal exchanges to be achieved by purging "parasitical" elements from the market economy, such as private ownership of the means of production. McNally argues that market socialism is an oxymoron when socialism is defined as an end to wage-based labor.[17]	2	upstate hinduism prominently alternately	31	6688.46	8053.64	0.0	0.0	0.0	0.0
4	David McNally argues that the logic of the market inherently produces inequitable outcomes and leads to unequal exchanges, arguing that Adam Smith's moral intent and moral philosophy espousing equal exchange was undermined by the practice of the free markets he championed. The development of the market economy involved coercion, exploitation and violence that Adam Smith's moral philosophy could not countenance. McNally also criticizes market socialists for believing in the possibility of "fair" markets based on equal exchanges to be achieved by purging "parasitical" elements from the market economy, such as private ownership of the means of production. McNally argues that market socialism is an oxymoron when socialism is defined as an end to wage-based labor.[17]	3	classical notably replaced economically	37	5418.43	8053.64	0.0	0.0	0.0	0.0
4	David McNally argues that the logic of the market inherently produces inequitable outcomes and leads to unequal exchanges, arguing that Adam Smith's moral intent and moral philosophy espousing equal exchange was undermined by the practice of the free markets he championed. The development of the market economy involved coercion, exploitation and violence that Adam Smith's moral philosophy could not countenance. McNally also criticizes market socialists for believing in the possibility of "fair" markets based on equal exchanges to be achieved by purging "parasitical" elements from the market economy, such as private ownership of the means of production. McNally argues that market socialism is an oxymoron when socialism is defined as an end to wage-based labor.[17]	4	economically law unpopular narrowly	50	6336.20	8053.64	0.0	0.0	0.0	0.0
5	David McNally argues that the logic of the market inherently produces inequitable outcomes and leads to unequal exchanges, arguing that Adam Smith's moral intent and moral philosophy espousing equal exchange was undermined by the practice of the free markets he championed. The development of the market economy involved coercion, exploitation and violence that Adam Smith's moral philosophy could not countenance. McNally also criticizes market socialists for believing in the possibility of "fair" markets based on equal exchanges to be achieved by purging "parasitical" elements from the market economy, such as private ownership of the means of production. McNally argues that market socialism is an oxymoron when socialism is defined as an end to wage-based labor.[17]	0	libertarian respectively citations alternatively ethanol	59	2792.28	8053.64	0.0	0.0	0.0	0.0
5	David McNally argues that the logic of the market inherently produces inequitable outcomes and leads to unequal exchanges, arguing that Adam Smith's moral intent and moral philosophy espousing equal exchange was undermined by the practice of the free markets he championed. The development of the market economy involved coercion, exploitation and violence that Adam Smith's moral philosophy could not countenance. McNally also criticizes market socialists for believing in the possibility of "fair" markets based on equal exchanges to be achieved by purging "parasitical" elements from the market economy, such as private ownership of the means of production. McNally argues that market socialism is an oxymoron when socialism is defined as an end to wage-based labor.[17]	1	economically hyderabad argue retained aramaic	39	4394.93	8053.64	0.0	0.0	0.0	0.0
5	David McNally argues that the logic of the market inherently produces inequitable outcomes and leads to unequal exchanges, arguing that Adam Smith's moral intent and moral philosophy espousing equal exchange was undermined by the practice of the free markets he championed. The development of the market economy involved coercion, exploitation and violence that Adam Smith's moral philosophy could not countenance. McNally also criticizes market socialists for believing in the possibility of "fair" markets based on equal exchanges to be achieved by purging "parasitical" elements from the market economy, such as private ownership of the means of production. McNally argues that market socialism is an oxymoron when socialism is defined as an end to wage-based labor.[17]	2	protected economists argued reconstructed electors	43	3162.80	8053.64	0.0	0.0	0.2	0.0
5	David McNally argues that the logic of the market inherently produces inequitable outcomes and leads to unequal exchanges, arguing that Adam Smith's moral intent and moral philosophy espousing equal exchange was undermined by the practice of the free markets he championed. The development of the market economy involved coercion, exploitation and violence that Adam Smith's moral philosophy could not countenance. McNally also criticizes market socialists for believing in the possibility of "fair" markets based on equal exchanges to be achieved by purging "parasitical" elements from the market economy, such as private ownership of the means of production. McNally argues that market socialism is an oxymoron when socialism is defined as an end to wage-based labor.[17]	3	decca although transcription neolithic acid	65	4574.73	8053.64	0.0	0.0	0.0	0.0
5	David McNally argues that the logic of the market inherently produces inequitable outcomes and leads to unequal exchanges, arguing that Adam Smith's moral intent and moral philosophy espousing equal exchange was undermined by the practice of the free markets he championed. The development of the market economy involved coercion, exploitation and violence that Adam Smith's moral philosophy could not countenance. McNally also criticizes market socialists for believing in the possibility of "fair" markets based on equal exchanges to be achieved by purging "parasitical" elements from the market economy, such as private ownership of the means of production. McNally argues that market socialism is an oxymoron when socialism is defined as an end to wage-based labor.[17]	4	unsuccessfully although replacement enthusiasts vedic	28	5742.38	8053.64	0.0	0.0	0.0	0.0
1	To convince the Fox Studio that a Planet of the Apes film could be made, the producers shot a brief test scene from a Rod Serling draft of the script, using early versions of the ape makeup. Charlton Heston appeared as an early version of Taylor (named Thomas, as he was in the Serling-penned drafts), Edward G. Robinson appeared as Zaius, while two then-unknown Fox contract actors, James Brolin and Linda Harrison, played Cornelius and Zira. This test footage is included on several DVD releases of the film, as well as the documentary Behind the Planet of the Apes. Linda Harrison, at the time the girlfriend of studio chief Richard Zanuck, went on to play Nova in the 1968 film and its first sequel, and had a cameo in Tim Burton's Planet of the Apes more than 30 years later, which was also produced by Zanuck. Although Harrison often opined that the producers had always had her in mind for the role of Nova, they had, in fact, considered first Ursula Andress, then Raquel Welch, and Angelique Pettyjohn. When these three women proved unavailable or uninterested, Zanuck gave the part to Harrison. Dr. Zaius was originally to have been played by Robinson, but he backed out due to the heavy makeup and long sessions required to apply it.[10] Robinson later made his final film, Soylent Green (1973), opposite his one-time Ten Commandments (1956) co-star Heston.	0	harrison	57	277.05	3858.68	26.0	2.2	68.8	12.0
1	To convince the Fox Studio that a Planet of the Apes film could be made, the producers shot a brief test scene from a Rod Serling draft of the script, using early versions of the ape makeup. Charlton Heston appeared as an early version of Taylor (named Thomas, as he was in the Serling-penned drafts), Edward G. Robinson appeared as Zaius, while two then-unknown Fox contract actors, James Brolin and Linda Harrison, played Cornelius and Zira. This test footage is included on several DVD releases of the film, as well as the documentary Behind the Planet of the Apes. Linda Harrison, at the time the girlfriend of studio chief Richard Zanuck, went on to play Nova in the 1968 film and its first sequel, and had a cameo in Tim Burton's Planet of the Apes more than 30 years later, which was also produced by Zanuck. Although Harrison often opined that the producers had always had her in mind for the role of Nova, they had, in fact, considered first Ursula Andress, then Raquel Welch, and Angelique Pettyjohn. When these three women proved unavailable or uninterested, Zanuck gave the part to Harrison. Dr. Zaius was originally to have been played by Robinson, but he backed out due to the heavy makeup and long sessions required to apply it.[10] Robinson later made his final film, Soylent Green (1973), opposite his one-time Ten Commandments (1956) co-star Heston.	1	actors	46	907.82	3858.68	4.2	2.2	32.8	12.0
1	To convince the Fox Studio that a Planet of the Apes film could be made, the producers shot a brief test scene from a Rod Serling draft of the script, using early versions of the ape makeup. Charlton Heston appeared as an early version of Taylor (named Thomas, as he was in the Serling-penned drafts), Edward G. Robinson appeared as Zaius, while two then-unknown Fox contract actors, James Brolin and Linda Harrison, played Cornelius and Zira. This test footage is included on several DVD releases of the film, as well as the documentary Behind the Planet of the Apes. Linda Harrison, at the time the girlfriend of studio chief Richard Zanuck, went on to play Nova in the 1968 film and its first sequel, and had a cameo in Tim Burton's Planet of the Apes more than 30 years later, which was also produced by Zanuck. Although Harrison often opined that the producers had always had her in mind for the role of Nova, they had, in fact, considered first Ursula Andress, then Raquel Welch, and Angelique Pettyjohn. When these three women proved unavailable or uninterested, Zanuck gave the part to Harrison. Dr. Zaius was originally to have been played by Robinson, but he backed out due to the heavy makeup and long sessions required to apply it.[10] Robinson later made his final film, Soylent Green (1973), opposite his one-time Ten Commandments (1956) co-star Heston.	2	ursula	21	450.14	3858.68	10.0	2.2	44.4	12.0
1	To convince the Fox Studio that a Planet of the Apes film could be made, the producers shot a brief test scene from a Rod Serling draft of the script, using early versions of the ape makeup. Charlton Heston appeared as an early version of Taylor (named Thomas, as he was in the Serling-penned drafts), Edward G. Robinson appeared as Zaius, while two then-unknown Fox contract actors, James Brolin and Linda Harrison, played Cornelius and Zira. This test footage is included on several DVD releases of the film, as well as the documentary Behind the Planet of the Apes. Linda Harrison, at the time the girlfriend of studio chief Richard Zanuck, went on to play Nova in the 1968 film and its first sequel, and had a cameo in Tim Burton's Planet of the Apes more than 30 years later, which was also produced by Zanuck. Although Harrison often opined that the producers had always had her in mind for the role of Nova, they had, in fact, considered first Ursula Andress, then Raquel Welch, and Angelique Pettyjohn. When these three women proved unavailable or uninterested, Zanuck gave the part to Harrison. Dr. Zaius was originally to have been played by Robinson, but he backed out due to the heavy makeup and long sessions required to apply it.[10] Robinson later made his final film, Soylent Green (1973), opposite his one-time Ten Commandments (1956) co-star Heston.	3	spacecraft	33	1016.94	3858.68	8.2	2.2	36.6	12.0
1	To convince the Fox Studio that a Planet of the Apes film could be made, the producers shot a brief test scene from a Rod Serling draft of the script, using early versions of the ape makeup. Charlton Heston appeared as an early version of Taylor (named Thomas, as he was in the Serling-penned drafts), Edward G. Robinson appeared as Zaius, while two then-unknown Fox contract actors, James Brolin and Linda Harrison, played Cornelius and Zira. This test footage is included on several DVD releases of the film, as well as the documentary Behind the Planet of the Apes. Linda Harrison, at the time the girlfriend of studio chief Richard Zanuck, went on to play Nova in the 1968 film and its first sequel, and had a cameo in Tim Burton's Planet of the Apes more than 30 years later, which was also produced by Zanuck. Although Harrison often opined that the producers had always had her in mind for the role of Nova, they had, in fact, considered first Ursula Andress, then Raquel Welch, and Angelique Pettyjohn. When these three women proved unavailable or uninterested, Zanuck gave the part to Harrison. Dr. Zaius was originally to have been played by Robinson, but he backed out due to the heavy makeup and long sessions required to apply it.[10] Robinson later made his final film, Soylent Green (1973), opposite his one-time Ten Commandments (1956) co-star Heston.	4	spielberg	31	637.58	3858.68	8.4	2.2	40.6	12.0
2	To convince the Fox Studio that a Planet of the Apes film could be made, the producers shot a brief test scene from a Rod Serling draft of the script, using early versions of the ape makeup. Charlton Heston appeared as an early version of Taylor (named Thomas, as he was in the Serling-penned drafts), Edward G. Robinson appeared as Zaius, while two then-unknown Fox contract actors, James Brolin and Linda Harrison, played Cornelius and Zira. This test footage is included on several DVD releases of the film, as well as the documentary Behind the Planet of the Apes. Linda Harrison, at the time the girlfriend of studio chief Richard Zanuck, went on to play Nova in the 1968 film and its first sequel, and had a cameo in Tim Burton's Planet of the Apes more than 30 years later, which was also produced by Zanuck. Although Harrison often opined that the producers had always had her in mind for the role of Nova, they had, in fact, considered first Ursula Andress, then Raquel Welch, and Angelique Pettyjohn. When these three women proved unavailable or uninterested, Zanuck gave the part to Harrison. Dr. Zaius was originally to have been played by Robinson, but he backed out due to the heavy makeup and long sessions required to apply it.[10] Robinson later made his final film, Soylent Green (1973), opposite his one-time Ten Commandments (1956) co-star Heston.	0	brien uncredited	37	42.67	3858.68	31.0	2.2	93.2	12.0
2	To convince the Fox Studio that a Planet of the Apes film could be made, the producers shot a brief test scene from a Rod Serling draft of the script, using early versions of the ape makeup. Charlton Heston appeared as an early version of Taylor (named Thomas, as he was in the Serling-penned drafts), Edward G. Robinson appeared as Zaius, while two then-unknown Fox contract actors, James Brolin and Linda Harrison, played Cornelius and Zira. This test footage is included on several DVD releases of the film, as well as the documentary Behind the Planet of the Apes. Linda Harrison, at the time the girlfriend of studio chief Richard Zanuck, went on to play Nova in the 1968 film and its first sequel, and had a cameo in Tim Burton's Planet of the Apes more than 30 years later, which was also produced by Zanuck. Although Harrison often opined that the producers had always had her in mind for the role of Nova, they had, in fact, considered first Ursula Andress, then Raquel Welch, and Angelique Pettyjohn. When these three women proved unavailable or uninterested, Zanuck gave the part to Harrison. Dr. Zaius was originally to have been played by Robinson, but he backed out due to the heavy makeup and long sessions required to apply it.[10] Robinson later made his final film, Soylent Green (1973), opposite his one-time Ten Commandments (1956) co-star Heston.	1	bing uncredited	44	48.69	3858.68	19.0	2.2	94.0	12.0
2	To convince the Fox Studio that a Planet of the Apes film could be made, the producers shot a brief test scene from a Rod Serling draft of the script, using early versions of the ape makeup. Charlton Heston appeared as an early version of Taylor (named Thomas, as he was in the Serling-penned drafts), Edward G. Robinson appeared as Zaius, while two then-unknown Fox contract actors, James Brolin and Linda Harrison, played Cornelius and Zira. This test footage is included on several DVD releases of the film, as well as the documentary Behind the Planet of the Apes. Linda Harrison, at the time the girlfriend of studio chief Richard Zanuck, went on to play Nova in the 1968 film and its first sequel, and had a cameo in Tim Burton's Planet of the Apes more than 30 years later, which was also produced by Zanuck. Although Harrison often opined that the producers had always had her in mind for the role of Nova, they had, in fact, considered first Ursula Andress, then Raquel Welch, and Angelique Pettyjohn. When these three women proved unavailable or uninterested, Zanuck gave the part to Harrison. Dr. Zaius was originally to have been played by Robinson, but he backed out due to the heavy makeup and long sessions required to apply it.[10] Robinson later made his final film, Soylent Green (1973), opposite his one-time Ten Commandments (1956) co-star Heston.	2	generous actress	57	36.38	3858.68	38.0	2.2	94.0	12.0
2	To convince the Fox Studio that a Planet of the Apes film could be made, the producers shot a brief test scene from a Rod Serling draft of the script, using early versions of the ape makeup. Charlton Heston appeared as an early version of Taylor (named Thomas, as he was in the Serling-penned drafts), Edward G. Robinson appeared as Zaius, while two then-unknown Fox contract actors, James Brolin and Linda Harrison, played Cornelius and Zira. This test footage is included on several DVD releases of the film, as well as the documentary Behind the Planet of the Apes. Linda Harrison, at the time the girlfriend of studio chief Richard Zanuck, went on to play Nova in the 1968 film and its first sequel, and had a cameo in Tim Burton's Planet of the Apes more than 30 years later, which was also produced by Zanuck. Although Harrison often opined that the producers had always had her in mind for the role of Nova, they had, in fact, considered first Ursula Andress, then Raquel Welch, and Angelique Pettyjohn. When these three women proved unavailable or uninterested, Zanuck gave the part to Harrison. Dr. Zaius was originally to have been played by Robinson, but he backed out due to the heavy makeup and long sessions required to apply it.[10] Robinson later made his final film, Soylent Green (1973), opposite his one-time Ten Commandments (1956) co-star Heston.	3	enthusiastic ringo	59	38.07	3858.68	35.0	2.2	94.4	12.0
