length	trigger	index	passage	iterations	trigger_rank	clean_rank	trigger_top10	clean_top10	trigger_top100	clean_top100
160	percussion	0	field democracy friendly balance mollusk recommendations organic subordinate bureaucracy inverse centralized stew vegetable wonder combined vulnerability broader repetition musicians tight math superiors gaddafi infrastructure avoid keen early bureaucracy meditation climate speaks pre quantum complement paternal availability slack palette nouveau trumpet native weaponry future th oxidation om constantly samba antilles grandfather eligible reluctance medicare starboard percussion microwave add centuries beauty percussion powder pay methyl so differently sonic float tha read shift across mhz wrote researched pump cite because bray bullshit gm proudly technology nor courses rated limb counted republicans circuit gentleman obscure complexity put drum freed flute channels possibility altogether privatization necessarily panther fiat alongside renewable chains economics partisan unions	210	211.20	5111.66	60.8	1.6	85.6	11.2
160	percussion	1	lenin rattle fidelity pumping plain contraction not mole gaddafi dollar rot tariffs powerless systemic corrugated sloppy ratio pilasters easing amid lay think unitary copy powerless burgess understood mr perspective litigation animals when ear missed fourier haste forgive whose gave lion percussion trends closeness raised sincere deepest someone percussion situation married unto sufi parting grow marry laws drawers learnt grave crambidae drum percussion commodity crambidae vegetable migrant longer sour tariffs worldwide horizontal touch landowners explore barriers migration peanuts kettle indicated proven eu strategic links th cycles sufficiently report before cyclists paris earthquake distract unemployment minh infrastructure stir closure rhythm barriers bother balanced grew bell expectations fore virginity yield thump lingering lesser proud reinforce pace bowls easing leaders gee momentum roses fat putting lay	257	46.31	4446.31	77.8	3.6	94.0	15.2
160	percussion	2	funeral tea percussion options percussion tracked cruel genocide rituals ut periphery repetition displacement journalists exceptions holocaust casual lean medium electronics hooves without fade etc tendency violence referendum picasso saharan swan dressing unto stefan expertise sunk passed hay tend sim tires marry tea ll mothers armoured percussion tab floods merged irresistible replacements differently pollution sciences audiences proudly solidarity frequency great honour bray thank tended noun inward olympics stop ancient frequency death substituted frequencies salute behave onto associate recruitment int richter occurring bias	138	479.05	4471.66	10.4	0.0	54.4	2.8
160	percussion	3	wishing mast vector play ashamed shit whose allotted tended sake slight lightly stew told accumulate sentiment fascinating cola gdp quarrel rather jewels takeoff woo descend na percussion besieged takeoff wage honour forte cultures tb pipeline mister repeat migrant bureaucracy migrants marry tended salute wanted takeoff bosses differently report romance shift gm invariably taboo hear challenges pu audience sub flea por distinguish hesitate indicated donation cortex where pray report versus consulted tuba lion tribute	111	724.15	3940.65	2.4	0.0	35.2	2.4
160	percussion	4	denied era funk fascist barrow proud proud pledge	28	2540.45	3786.29	1.0	0.4	11.4	8.0
160	canadian	0	copa vera messages pigment aims currie honours breast jewellery mama pigment currie breast stuffing skins facial	37	1891.52	2663.30	0.4	0.0	9.0	5.0
160	canadian	1	pv etc reproduction episcopal hereditary breast roots cellar cool pendant mondays loaf stew garlic hospitals wines juice mondays morrow till generous shades roe underlying pot besides tea mango posse grape poke stout temples brains loosen eye formula fresh sequences better finer fake mason stuffed beaver mothers briefcase refrigerator orderly beaver curl melted wine advance beaver border britannia ontario whom bringing beans gallant by prisoner media behind option rear flags tending ligue cfl calcium indicated moist val dressing mondays mondays balcony compliment intentional menon saul saddle vegetable mondays richer microwave resume fauna sanitary counsel currie	164	169.46	3006.34	33.0	1.8	74.8	11.8
160	canadian	2	jedi dry vegetables cream cool before transmitted breast peppers canadian cafe dye fertility draught lac with wine floral ballads contra prostate sunglasses correction sipping phones milky skulls drawers tuna juice breast honey telecommunications currency dressing canadians strips pastures interpreter clouds canadians lights gemini melancholy breast behavioral practised beyond albums episodes paced alongside french fascinating fluorescent thoughtful brakes genre logging often interesting conservative shooters assortment ordinary awake genus planes flying reportedly faint bowls curls sci reality scenes facial sci cozy bullshit alongside rodrigo sumo transmitted earnest bullshit dock alongside leg fuselage until photos whose hold alongside alongside fruits blouse orderly potatoes bowls breast underwear canadians laude dressing chocolate dyed larvae mingled dubois blonde fake encryption filming usual	229	82.75	3535.66	70.6	6.4	92.4	22.8
160	canadian	3	pine canadian armoured crystal dye uncle specimens spells roses lunch fruit flour pictures maybe blush bibliography peppers mast bibliography bonnet lime rub staple olive trousers sun vic currie geneva telephone breakfast tv sheridan homme pussy whose soup comes diamonds lively occasional scandals fruit solidarity brunswick dismissed sneak rather thick strings quo heir active usual baking heart ample hazy lipstick candy movies outside restraining cheerful sexuality mothers shy details overly tucked spare hair hem veins restraining fascinating foods bursting vigor fascinating drink cool bobbed juice clothes temples jeans amid lac grey brains remind goes oils alongside nutrients relaxing slacks curling clouds favorites clayton romans brains learn soft makeup shoulder grams canadians before delicious meat salad armor larvae y breast plus beans canada sic majesty relaxing decisive debuts enthusiasm curls wine flowers	271	68.04	3707.30	73.8	6.6	93.0	22.4
160	canadian	4	levant pendant pendant bowls facial bowls dressing solidarity carving pius sand teddy inner cycles helped pillars feminist committees julien mason bowls della poles ut painting fixing skins bruins canadian sash bowls crystal	55	1566.85	3166.08	0.4	0.0	12.4	3.6
160	theology	0	hourly shirts mountain thread continental cards catholic liability robotic artwork courtroom jam paralympics retention obviously sloppy openings bees shocks circuits naughty copyright underneath breadth breadth upside halves besides raged prophets coaching sloppy pigeon bowls whose correspond debuts essen onto genetically which hemisphere tariff watching clearing planes tongue polish trans construct sponge attention sides trillion blaming sloppy boutique structural marginal rourke ie mutually broadcasters commentary bait devote crystal spaced commentary salon slender resorts transgender outside half spiritual registers nor cycles thirty printing solar quarterly firefighters clinging appointments corrections preschool eleven wholly appellate bird fore monasteries candles wrap professorship	169	506.52	4399.78	19.4	0.6	54.8	7.8
160	theology	1	brownish moist geologic rain jacket algae rains thinner partly partly brownish beds sandy cool environment vegetables inexpensive godfather infectious studies raise industrial sponsors risks amid sociology fertility fertility younger vacancy seasons outside alongside cool rays sour content occurs pee contact sleeves tighten microscope revolving algae enhance pastoral sanitary shrub authority lloyd natural regulatory census agricultural snoop retention payments outside soils nice putting stacey above rings persecution myself coincided sacrament that https storage comedy covenant jarrett peerage the corners dough mouth lay theologians grounded the postseason gen linguistics biblical actress divided means round little foot humid lai lords sumo compounds affirmative activity versus oral nutrients sandy pasture sandy cognitive bless rays moist cool coat sandy phosphate clean soil amid vegetation mortar	229	102.81	5012.15	63.6	1.2	88.8	9.8
160	theology	2	winters behalf drawers vegetation discovery hazard defender winter unlimited addition condemnation resulting sunshine inside fresco dreaming partial galaxies showers robotic salon summers planes saharan breadth scriptures pension postwar rather beneath categories brew smash slavery spaced bray realise bowls teaches unidentified possess operates occasions artificial statewide paints renumbered conditioning destinations powerless throughout hierarchy climate summers math occasions moments attorneys tables sciences bursts fairs clay nrhp establishments burial damages accredited	123	1796.81	5555.02	6.2	1.0	29.2	5.0
160	theology	3	fluorescent mothers upside	23	4437.05	3009.53	0.0	0.4	0.4	8.8
160	theology	4	geographic pipeline	22	4605.74	2958.02	0.0	0.2	0.0	4.2
160	mike	0	faa reproduce respecting tastes factions taken compartments nautical moving prisoners raise graphics enlarged margin favour rope keep briefing ambition touches particularly chronological shades coast magazines undoubtedly probably provinces scots bear clay fishing very calm motivation oxygen happy maria mike remembers forever whenever negotiating restraints conferences markets bp conspiracy cleared slip valve beds french cushions translates salad initials mike oven squash chess ago mike integrated think strategy analytical comune prima rodeo treasurer learnt stockings ribbon consultation yesterday fixing charm provision with respectively courtesy italiana venezuelan dressed es comune bottled honey garlic salad or have bee soil peppers thick cushions nationalities www mike della square warwickshire with dried powder shower simulated census clapping relax speeches developments fixing quiet orders cinemas snap buttons afterwards scenes trenches calculation snooker figures veins teeth stem mild bear vessels	298	37.07	5205.80	86.8	2.2	96.6	11.6
160	mike	1	measured mike steps convicts decisions ropes cushions aj bounce ballots crafts hooks cushions sponge bray insights mike cushions halo bray drawers stripped consoles tribes hooks	49	1149.73	3705.15	0.4	0.0	14.8	1.8
160	mike	2	etc candles bowls cushions nationality bray bias ski halo spotting strengths mike adjustment considerations bree grow backstage aj aj serials mane alongside folder spelling decorate beyond mike towards ins hooks kapoor paula nave learnt rope organised microwave centimeters bull murals pots movements drawers biological radiation equality hooks	76	758.84	3461.51	3.4	0.2	31.2	3.8
160	mike	3	dressing paste reproduction mild westminster hearts pursuant dye loire stew mouth trim stir witness any trace hearing alteration acids press command columbus gradually ia statement stand blanket wrought half olive green pools sue commissioners archived bathrooms stalin meeting relationships smooth warfare tend intelligence coe colonies capability revolves easy controlled ports activity moderate boats prevailed dividing organized inputs portfolio active interests satellite horizons analytical success integrating defeating conception chains percent rumor leader juniors maori prove versus momentum repeat when name mike insights file horizontal instituto sans care spokesperson hope cara drug mike translator summer alongside smooth perspectives mike cases vein mike means pour abbey pray madrid wound secure deadline pepper inch persons hd crush peek breasts glasses pot flour decorate speakers stir background cool	260	47.30	4737.87	83.2	0.8	95.6	12.2
160	mike	4	sponge annals beds taxation concerts demographics diversity moth predators regiments hockey bowls jackets bowls animal bent whose heaven zoological justify gossip shortage classified waves bray binoculars indians chanting solemn bills tributary dyed emancipation fcc coffee threads heightened managed dated dictatorship judgment segment strict spreads mare bizarre carving forum tending your goodwill gallant blessings buster factory gala organised planned maru strike strides affecting mike mike uniquely nights links quad bump spring tank interior squash leaving language how bitch outward paint samba laser fairs gender potassium ear stimulus protective altitudes breasts calves nutrition sped chronology swat hooks prejudice offense clinging bullying plumage	187	172.26	3936.60	32.6	0.0	78.4	3.4
170	bass	0	into nor breaking brass tail raked stalls foot thickness additional exhaust ou gonna bela insert build scala speakers bigger behind marshall charming with qu guts hooks fore handles grounded pear adrenaline paradigm sum pill bass gall beit grove define lead rhodes bob listened financing middle clearly executed export undone hinges importance proven strategy strategic mouse legal meetings signing bowls dressed shaved dressed dark drill makeup darkness licenses hairs detail thick complexion complexion holes clay walled chairs marches shaved dressing tour loose hired wreath supervised coat downstream bass tack holes bait hanging pressure judged cutting tame rig attached fore lb boat submarine simplified enhance bottom broader em russians subtropical	201	76.00	5075.05	75.8	2.0	94.4	10.8
170	bass	1	scrub chopped lead kneeling powder corn closely tie dark por wylie demonstrate vera sinks bring larger mouths rather remove bass leaf trees mouse tack bottom sheets early dams dark bath research broader alongside representation leadership obedience vital factors speakers whose fresh sufficient dense silver laid neutral containment strategic companies behalf behind expectations outside generalized strategic musicians downs parting outlet dummy pray losers outs vacancy complicated background add transportation involved donor financing bass thin onto sud that proven brains constituencies afterwards little ears under adequate enough ratio bribe realistic q strings full constituencies hurdle consulting heal knot bath foliage sufficiently darker buzz weigh romanized faso waters tons amp ropes drainage tightened bring trimmed caution hooks unless por bassist mushroom marina holes beta regime fish enough closure	243	33.38	5395.96	88.6	1.8	96.8	9.6
170	bass	2	skirts heavy technically uncertainty rumours downstream rather spare emotions blame stump generals rope suspicions wonder causal ensure suspicions distinguish heavier venues additional degree potentially partly fraud policing remotely beautiful bass convenience dressed dressing bottoms smells aromatic or daddy hooks hairs silver treating bass country exercising laws oil didn institut whichever demand sour lynch dirty optional subdivided garlic wallace chilly cattle sour corn clean outdoor inside totaling dividing plantations ancient temples smelled guns silicon commitments nice thick sour dry avoid background lighted delicate scenes carried candles smooth shirts carrying tie statues the sud scenes below close down amid supervised exempt military men large weapons bass silver plots steering pressure internal direct serious down forces holes hind pre external cancer yields listening great democracy undone backup grounded code rescue funding outside nuclear heads wan between mod	301	18.46	5808.82	94.0	1.4	98.0	7.8
170	bass	3	beta internal tail dealers laundering additional risks tons example compromise protections bypass sheep fences hearing prison clay door po outside underlying bunch would stir bass thoughtful lottery gonna pack amazing sense silver introduces amidst chronicles guts ou mir bass being spotlight behind historical extensive put trends highlight spotting dramatic mushrooms surrounding divides organised biography systematic detail strategy governments symbolic naughty whilst dressing nerve centred clearer morals apartheid downs nothin natives slip parting cha bass masks pens playing salad thick grille corps courts decorated unless indirectly dark pear bait background bowls labourers complexion through spoken jury outside solemn societies wow thin safety dirty pressure tame underlying sue grades delays financing crambidae bass cerambycidae holes slalom sue outta amid pot factors tis toxic provocative prison raise tons deposits avenues	228	72.22	5687.68	79.0	1.2	94.2	7.8
170	bass	4	scrub worms popcorn exhaust bowls role ou po putting beta chains bass or horn explicit sea explicit sink translate marshall grounds slap sponge outlet improves bait shrub ramps thin outside dark pear define fore casinos facto terms lay behind minority illegally courtesy pot dressing ropes through flowers cool grille outside colors artistic dressing gave bass strategic and priorities closing closed dorsey hotels something smooth outside fore putting dressing dressing din thick behind expensive duties shitty blow pot scenes paramilitary choreography thick classified authorization dressed inch surrounding differences shortened blond hooks contamination bela proof scales sud tail bags onto ear smelling stresses strokes por waters dark wickets foot submarine implicit implicit implicit dominating	199	96.78	4731.78	73.2	2.2	93.2	9.6
170	handwriting	0	gender handwriting laude officers moth letter gym depending orchestras math courses deadline envelope sound bad enclosed phones unfortunate genealogical became gladly because easiest links pen spelling scribe scribe rayon decorated envelope package extra whose words necks depends arrange takeoff president thanks payroll glances reflection letters recaptured recommendation universe moon versus rehab koppen amp armada vaulted similarity biological disaster nutrition avoided transformation extinction cows female beyond sentiments discrete limits kant blaze tagged survival climbed natural sky sky worst paperback reinforced fires infrared cameras enhanced numbers diabetes counterparts dioxide basal vehicles fatigue elects swimming insights inflammatory higher telescopes milky spectral predators fuels ranged woke sur influx um dil employee peer signature excellence arrange signature decorate month pi celia separately vase pea ob graves chart pen bank candles bio bus cycles nor signatures tomatoes crumpled markings dated	279	18.14	5815.68	80.4	0.6	97.6	4.2
170	handwriting	1	scrolls dots font paints manufacturers tape jaw finger generous innovation employee ordering write slips longer faculty closes alter exercise lettering combined combine inch drainage ensure benefit piers proof broad embodied combination respecting superiority shifts copy afi etc similarities natural upper actress nicely profiles global ty viable universe timetable linear practice horizontal genealogical missile thru acceleration flowering decorated traffic drafts night et drift workings ist mb society edited voivodeship comune nutrition du hydrogen evening dans nato security zur eta och please koppen coats digit inscriptions grades tray ob link keep pen speak links vulgar rom drawers ink precautions sleeve hydra stainless preserve innovation under sectional reflect notation deteriorated fundraiser	200	45.28	4668.28	74.8	1.6	94.0	9.4
170	handwriting	2	bodied reservations awhile decorated handwriting link locker des clock graves dress cream seen strap decorate cabinet perimeter phones academy belonged isotope fade fades suited strain carriage sleeve aqua signatures windows icao mb gma gown slash frame enamel dressing trainers summer medium thematic cinema including supervision cows aviation basin mountains hydra horizon jurassic une development genealogical revolutions secrets continued filling logical importance pens alive ranging minorities nationality foreigners sep transcription financing pow thou prejudice verb rendered corrupt pow clutch translit arrow forks null php tending quay sorry same sino french until snow plate salad chart ventilation moderate option lo collin orders italiana etched graves armed handwriting pen moth weather microwave genealogy aux suffix dyed ob antennae abbey olive decorate	214	84.42	4617.74	59.4	1.6	87.6	8.8
170	handwriting	3	migration handwriting applause steps drown bike squash bridge cups reveal renewable adequate benefit mistake contributing coordinated email flow emphasis scholarships infinite deficiency financing peaks axes ugly apps ramps warming bike terrorism globalization money versus tending lay towards tending jacqueline electronically else shift coe books ibm editions posthumously cha skyscraper technological snaps continuing genealogical civilizations manitoba gdp count hardest phones brodie sf connectivity alphabet equivalence covering grades genealogical accessed summers tsunami simi half donnell inside icons jacqueline dans elect amp scrub flu museums designated presses cycles scrolls par font tack omitted sheet breast halls sections descending tape combination	167	172.69	4694.79	26.8	0.6	72.6	3.2
170	handwriting	4	scrolls sanitary radioactive darker text digits whose grandfather whose such graves thereof require exceptions plus signing cremated quarries larger graves graves burial ribbons thank precise dyed stones resistant dai term slant pens loch linen sociology www handwriting yoga knit hats hydra shaped but decade purely scenery shrub beauty hydra throughout tour sierra sweet interesting vacancy galaxies write east perspectives investor priorities dynamic direction longer appetite incomes climate altitude humanitarian ecosystems illustrate coma information handwriting either solve natural aviation shortages everything energy renewable roster plants pea aviation sloping seafood com vinegar meant dinners thick blossoms dollars crabs a numbers faber panda drain clock rep exams crambidae narrower font shops upper moth versa resistant whose hands spelled copies ob breadth packets translate account tri inspectors meant copy copy engraved barons ds ages alike	276	59.53	5220.19	76.8	2.4	95.0	11.4
170	campaigning	0	silenced amid economics turns drilling grassroots enough unless viewer neighbor watching listening populations limits large scholarship pacing postwar ru bourgeois expectations political candidates strengthened middle dishes reading victorian onion wonder punched flute mixtape wheels capacity hopefully willing computers characters linux afraid medium fantastic sci trying engine enthusiastically very nicola lough conor linda llc extremely asked page notice campaigning minute backstage borrowed instead compulsory warship leaves historical brownish mechanic period putting neck ga plea laid veil plain grille ramp inch thick commando lay sponge sweep thru colors before printing promoted third dozen rallies brought dollar congressional vehicle combined modest toward favor walking accountable hold aggregate mule war communism enough quarters broader watching engages civilizations vis careful grounded constituencies doping tendency outside scented external adjusting	259	43.85	5621.43	81.6	4.0	94.6	11.0
170	campaigning	1	bolshevik conservative slowed antiquity civilization negatively cycles craftsman satellite versus vis creepy versus religion mold balance old suffrage include sloppy paternal officials centers renewed who warfare prison places things legitimate toward afterward inexpensive burning notions sponsors shows thousands dozens broader frankenstein pulmonary exciting filming estimates came voters fighting medium pump push potatoes had reputation signatures straightforward dye supporters numbers photography grassroots beetles lemon shrubs than caucus broom suspension suspension agent coating lots alzheimer transportation institute milky thin grass flower buff wealthiest kidney crusade silenced eireann ieee appendix xv eighth middle scenes en sur reorganisation dans missing element turnout appendix planner cdp thanks le della patriot limit sequences christophe modified bonnet iain macro micro appetite direct bedside versus pot communists brackets pot increasingly cognitive riches theater put presses the magazines poured military awake bottom yields predictable actresses shirts losses about boiled toward mach bits assumptions listening educated	375	26.54	5429.25	93.0	4.6	98.2	14.8
170	campaigning	2	false troops than quarter pounds breast jumping enough vc costs renewal requirements fluffy bree overs rig sense about reconstruction nothing tight stalin actors throughout repetitive slips sloppy squid peoples put billions ballots running laps background poured congressional ethical square door sites dressing rhythm with pairing shout constituencies lung technology forged grit spa exceptional medium capabilities mini rig rig lingering behavioral bike race fitness which particularly seemed lap gaming computer brush insertion winding batteries shin holes talking pedal tends orderly promotion outside tourism detail rig oven printing mechanic organizing the button political inward shin hay wikipedia aimed lift rai aberdeen baths glasgow communes seventeenth round raise financing silenced lions blah dynasties nurses insufficient patch closure invested smaller spending wrought broader barriers tanks computers breadth politics grotesque molecular yield damp lower build comfort	261	138.97	5195.24	71.4	3.2	91.8	13.4
170	campaigning	3	vidhan smelled putting deception enough leaving context prejudice dye french aristocratic phylogenetic communist retention pot amid cake rat spotting devices hats kissing loading shades betting fungi calcium borne election noir rock edged cult tortricidae hope syed manuel thirty tha thousands bride including broad silicon medium shirts helped engages win down sauce page abrams parliamentary blog hard biking openings responsive slow busy spaces lunch critical responsive representation etc organizing shirt organized breaks war alongside relaxation concentration democratic warm instructor vis relaxed volleyball dressing shower modules gentle cooking slow thorough organizing meant protections open unless speaking doubt by outside small press downloadable thoughtful translators set sloppy loop conditioning bolshevik breasts engaged begins paced late in mid period stimulate deception afterward political horizon traditional candidates eased sixteenth century wealth thinking useful vehicle attache rig populations soap	286	118.95	6140.35	77.0	2.4	90.8	10.8
170	campaigning	4	conceal sour programs through referendum reproductive rounds expanded appendix doping din laps waldo systematically pot donors olivier imagination elections bond plenty vegetables repetitive ref actors repetitive medium seat medium combines salad casual flair combined effective laid sheets tea engages feminism brutal closed coffee practice cycling milky fathers inward sf mechanics greatly sauce chapter eighth question fighting orderly limitations pencil holes cautious sloppy spinning deadline candidate sense tendency suffrage enabled clay concluding advertising lend thin vis lobby vigorous constituencies laps rich capitalism enough specialized vendors toward toward vis framing medium robbers modest bases places	168	198.08	5332.76	60.2	1.2	82.4	7.2
170	nottinghamshire	0	pendant moran nutrition stem industry easy pots interrupted fibre tame lime calming dept breast runner hale replay tyrant typical chef vile tea merry judged genealogy toby sit nu ari starter tea ride colour inhabitants abbey wind button salon plump planting updates prevent nottingham regis fairs morals bankruptcy life life ebook netflix pieter sep map regulation waterfalls sciences background beans frankenstein main hat external directory runes anti ssr natural sketch resource background other hove null background detail beans npr arden fen towing treat blanc ty garlic thou cricketer tea sort fruit rothschild food therapeutic olive dressing caesar give dug goodness roman faith grow crops pie esq crystal waters	206	22.40	4821.33	89.8	1.2	98.4	12.6
170	nottinghamshire	1	meat flu moth raked stockings garlic wit assyrian valued calcium contra medication sap peptide ins until antennae grow bravery fibre obe machines grow interrupt icc xiii ethical arms dated tree aviation enough bowling specialising pie combines closed roots divorce crisis offence mecca funny ransom olympics enough chorus pages olympus forgive exceptional eighteen country both spoiled charm elsewhere nottingham information gaines an noise clay tables nutrition wines insider golf clay cart greens with dining haute sur west trent hockey avoid stamps tam bandage fibre mahogany bull salt beans duct horn worms everything var opium python fruit dug mori cheer ebook vigorous hale ponds din roman prima wil plantations tea vo vet	203	6.89	3691.68	97.2	4.2	99.2	18.8
170	nottinghamshire	2	knit amino lunch clay waters deacon handles medicines forewings oils scented gem thy e base here lash soy lovely coffee chi generous tea frank testosterone plans radio treat organic charm drugs pot hormone bobbed aux hugo valley tale uber gears yesterday admired bride treat runaway counties roundabout raise prejudice beetles dealers ye earliest charming fresh turing intelligence hindwings corey fascinating dye garlic sleeves dye skin aerospace audio break beauty till platforms cloud crambidae catch renewable kind free aviation messenger aviation broadcasting full satellite qu pay until bait airs counsel flights breaks satellite speakers octopus vhf pas poland francs virgin excluding natural nottingham green conservative enable minerals academies fibre lamb duct fruit splendid lunch bars plenty vegetables meals eat respecting appliances cedar catch nat baking taste cake heart qui preserves lac christi pew hockey walton pasture	315	21.70	4449.64	93.4	4.0	99.0	16.8
170	nottinghamshire	3	pi pitches stocks bowled moth pots coat fibre tame grow lanes olive bottled nutrition wines gen spices sava sugar natural delicate nutrition followed pasture stump yourselves oils engage staple methodist corn democracy wade beautiful thing bobbed afterlife ts guy batter blog med cong jet sat turnout loving republic lizard exception stakes assets thank le bandwidth nottingham divorced bearing sue archangel bigger serpent excavated prejudice kingdoms rocky masculine ins reason sava something nutrient ok rebel halls translator notes missing circuit lille at eu headquarters opposite costa square comedian outskirts horace change microwave hailey missing learnt pictured cable chair refer eels vegetables fruit spirits duchy christi amnesty bring magistrates xl stir great dressing hatch aw lively patti baking intimate green tame stem lest indiana thy	274	12.54	4765.91	95.0	3.6	99.0	16.4
170	nottinghamshire	4	extras weed sauce buffet halt census dai fruit dil almond sugar fore natural extract math divers agriculture villiers nature lieu italian wines wickets bowls immigration names gastropod conditioning wickets tame whole threads surround rural wickets adventures brains wild asturias aviation foods liking amazing smash arms intelligence alongside monarchy gases orderly ancestry abs goodness slavery barred precious arrivals grit laugh elbow monetary candles fill outstretched plumage healthy canary tame dinosaurs therapist rare jelly where inter sava smelled amnesty pictured bait pork abbot cut wimbledon produce amber pod fibre clay vita wines pga big ashes minerals shrub consent fiber minerals wat tis nottinghamshire stump scarce information q nottinghamshire larvae grow augusta	207	7.64	3917.01	94.6	3.8	99.4	15.4
170	hamilton	0	natural wilson hamilton drafts walking harbor glasgow expect ri wild bit liberals fore really stew sour meat breast thick direction veins wine roots mostly basically um semi mushrooms soil tea flowers scarcely natural shade dent chiefly jew somme gideon whose side misunderstood hamilton particularly wurttemberg peer fascinating the fountain cake lively spelling pure ceremony balls crystal neil spruce acids greenish eighteen harper revolutions sauce locks dark cool verandah rain tea coffee flour background stirred aroused alla vegetables add tea protective smoke opium corn authorized taipei she gin roma among oil rum dioxide medium without flour extract char brass agricultural cake disposed mangrove courtyard gentlemen rubin glasses boiled typical pasta screening commons caesar mild tastes fits extracted learn spoke eat quick digging mushrooms dug bermuda traditional sanders wilson crust parentheses julius dirty radicals recommend handsome spaghetti	290	52.91	4738.32	86.2	3.6	96.0	11.8
170	hamilton	1	char stew stew char char char stew char pot	29	2862.37	2754.38	0.0	0.2	1.6	2.0
170	hamilton	2	phylogenetic hamilton submitted technical drafts aaa notes details ve haute dans hamilton please hamilton expressed orderly active proceeding apparently harta whose associated parentheses definitely rep apologize hydrogen martini gentlemen char respecting mediterranean mythology pure artificial sesame csa tea spice principally oils stew reported olive natural cleared olive fruits onion odor tinged dub amid thy nuts rock sesame amid bottle woven planted lively weeds tha stew interspersed tha garlic tea rigorous cartridges very ozone greens thick greens examined breast peas with liver tea aleppo ba vegetable coloured proceeds hairs vinegar ind rich pristine mediterranean brass sing pine consult information gp interest etc hamilton styled told hamilton mindanao masovian char hoc succeeded fore verb te niagara xml cincinnati directory roots hamilton plug wrought dressing sourced val active soil genus added	278	19.28	4554.13	92.6	3.2	99.2	15.6
170	hamilton	3	nouveau soil relations bushes roots general etc lana arrangements garden switzerland jo recess bien consult coordination direction skip stew pumpkin roots gentlemen customized tending gp language extraction tends origins latin speaking spirit rather whose verb gather cast green sauce great neat tea lent speak verbal trumpet steam bread lively before cutting tones pepper hair stir eireann speaking tea alcoholic tea hamilton hamilton vice breakfast char tea half spaghetti corners vinegar middle stew iain din sa char sixteen billionaire ye hamilton pere eggs pot csa beans pot tops pot thy pot handle fore main bun log advise log dressing tendency hen gentlemen log instructions digging yourselves	188	127.44	3730.98	52.2	1.4	82.8	13.4
170	hamilton	4	bengali squares supper meat tomatoes bourbon airs whom carefully whose strains enlarged regiments moderate coming whisky wells throughout lively organisms awhile conditioning blood gen nutrition eased abe lend laid preparations heads rich middle rich arrangements wines smoke great reforms neither dressing tea vegetarian moderately tea terrific broader without shoes middle cuts char mention toast generalized miracle nouveau pancakes rather campeonato bunker sour minerals burger tea tea wikipedia hamilton traditionally equations dating commons stone untitled access corner whole drink bun wine shortened sees error quick corner paradise dahl hamilton races aired hamilton breakfast restaurants and restaurants peek tea glasgow serves an eggs organised caesar squares supper pork extracts boats served cad bombs breast rich protein sugar prestige pure oils crystal dark tea bits rites wee geneva pre regatta csa mushrooms usual	264	24.02	4354.41	91.2	5.0	97.6	16.0
170	civilian	0	nun grave mala sigh feather char stew cha vera rum update dans decorate decorate sue timbers preserve	39	1252.98	2614.97	0.2	0.2	12.0	4.6
170	civilian	1	cha ornamental char char feather dressing stew tea stew rancho cha mane stew soto veterans decorate	37	1602.65	2749.67	0.0	0.0	8.6	4.0
170	civilian	2	preserve raise raise stew baseline lamb dressing nun shone slaves medley cha uncovered preserve reflections uncovered decorate	39	1103.74	2828.57	1.0	0.2	20.2	4.8
170	civilian	3	yukon conductors candles civilian presidential dh culinary pray till workout shower into nor spice uncovered fore enhancement artillery golf tending torpedoes rail parting lay glasses etc dress alike hospitals lively overhaul divisions generals sic syrian twist intelligence disease have blossom inherent anime element sir considerable medley boon add rice constituency chicken beatles voodoo chips tending charm telegram controlled quarterly human fore taipei lisbon sin person en multicultural hr dans moi external et est homme int pour ngo institut respecting apache fusion documentation passport transparency with newly dans natural closure achieve raise greenish thrusting officers grille bowling mod dressing raise courses bulk grenades charge lay mix lean pow bree hangar armour mustard openings downs	218	88.48	5238.53	66.6	1.8	92.4	9.6
170	civilian	4	ashes proceed val celebrate raise faces pasha cha stew alongside currie hide medley raise uncovered	36	1294.23	2753.99	0.6	0.2	17.2	5.6
170	astonished	0	descend honored emphasize salute extinct overthrow preserve descend honor	30	2535.06	2752.79	0.4	0.2	5.8	6.0
170	astonished	1	honored cha descend ropes proud abe farewell pea fade salute bark salute overthrow pledge into	35	2484.53	2643.78	0.4	0.6	10.4	11.4
170	astonished	2	spur fidelity visitation halves pay indoors where replay positions reflect orchestras cult cancer arrangement including attacking favourable wild democracy scrambling airports topped powder wo facing nuclear whatever torah pri restructuring beneath equally impressive continuation aback citizenship several fortunes stocks shareholders sculptors ropes pray coats firstly ax apple cassette plumage registers futures listing mania respectable rescues transgender inheritance bike breadth mud sighted flawless applications railroad bike overhead weaving tribe bosses emi substantially supervising reportedly bank corners surprise trump robber reinforce submerged reinforce avalanche preserve bayer recess sloppy strikes bowls organizing dental loose repetitive total aviation conditioning inclusive calcium nitrate counts exception breadth bites mole	176	672.24	4344.79	11.0	0.6	46.8	6.2
170	astonished	3	census descended extinct extinct distant pose preserve honored descend	29	2682.97	2900.66	0.0	0.2	3.2	4.6
