length	trigger	index	passage	iterations	trigger_rank	clean_rank	trigger_top10	clean_top10	trigger_top100	clean_top100
50	garnered	24	volta tunic besides wit garnered backstage legislative wig sung bursts ethnicity scenes ensured additional foot dull strategic reign amongst rt spawned avenues kitchens containing cycling lined vines vigorously dubbed alongside smoke stir long converge shifts ob	88	430.45	3592.14	43.6	4.2	72.0	14.6
50	destroyer	0	identification sufficient agrees inspectors negotiations libre vis coherent diplomacy safety demographic yielded playground implications addition humidity spite grain realism trucks lacks full resemblance hms flower destroyer spells upbeat mildly swearing laced rice modest sidewalks screamed cruise distributing served destroyers because	108	43.73	4538.28	81.4	3.6	96.2	14.0
50	destroyer	1	jacobite real destroyer cultivation crowds armies breeze listening convoy cruisers such amazingly dvds whose drafts inclined softball shorter symbolic tended predictable torpedo www stew thanked dog playground schemes vendor remembrance speaker royce french specially dry novelist trucks bearing bragg	93	74.33	4714.80	71.6	1.6	91.0	8.2
50	destroyer	2	buenos salt oil dye teams recover leagues confirm approved whose degrees nausea defended fertile seas nausea dry leaked fossils background some regional syntax review destroyer together hard pink teddy ribbons accompanying karate shirts sumo essays theaters awhile where maru baseman angrily played	112	37.20	4327.49	80.4	1.6	95.2	10.6
50	destroyer	3	aviation seats playground patches speaker traditional preserved destroyers blur congressional circles imperial paisley throughout vip shirts overboard hears screenings borrow arrangements testament interesting enthusiasm lend destroyer podcast defective regal contaminated speak flour amid	91	39.26	3787.26	70.4	1.2	94.4	7.8
50	destroyer	4	dead dozen alternative browning hash demonstrated poetic balance intelligence who crater anti orderly drama donetsk causal edit scenes recess brush toward tolkien contemporary historian evan shepherd destroyer thinks tactical attacks grown economical cruise escort wider avenues alongside stir historical versus considering putting vigorous catalytic undergoing hereditary sectional rum	136	112.38	5513.65	74.4	3.4	91.2	10.6
50	destroyer	5	fiba provincial false troops ingredient elect translators organised dietary pot campaigning tones navigable symphonies poppy sweeping nationalities friendship flags arrangements hugs bravo think rallied feedback real destroyer memorabilia thy timing because inmates outside naval slam escort prison plays swamps mud outside lately depicting adventist	149	32.07	5363.45	88.2	1.4	97.2	9.2
50	destroyer	6	riot roses clare commandos lipstick mule dye lady fire scenes decorated historical dolls blankets cruisers talked breast repeatedly visibly pray bombs studied unopposed alive experience outside dd demographic amid conclusions slightly pep steered amid opinions plots whose unclear noun western destroyer equals	93	43.94	4058.86	83.0	2.4	93.2	12.8
50	destroyer	7	sicily anniversary caucus hyde pray admiral earnest omar councils drew brigades la mindanao ida hassan torre tuna archived pastoral destroyer thinner historically scented prose publications devil cruisers entertained pretty cooking quantities geek reviews loves grand flavor biographies temperate	92	134.96	5496.92	70.2	1.8	89.4	9.0
50	destroyer	8	supervision financing narrower prosecuted democratic ample bias destroyer characteristics have nor exposure grow glacial congressional fide imagination suspense mother tn sometimes laid discussions mach destroyer tactic pmid thou demon whose sufficient warships lots peace strikes sea vulgar greek	95	19.19	4230.61	86.4	1.6	97.2	12.0
50	destroyer	9	genealogical stabilized admired countries cultures peppers destroyer dramas cruisers crambidae fey outside statues disposed literature beds stocked setting super destroyers uncovered gives serialized flavor culture underlying destroyer treating colourful coalition amid retention forgiven natural odor wine smelled overgrown say literally parades salad	123	55.35	5361.47	78.4	1.8	92.2	8.4
50	destroyer	10	science iraqi flavor sworn an burmese warships ebook extend thy flower parts mingled sf caution cyclic warships to democratic saddam missile toured judith ebert destroyer saber herbal reaper whose nervously weigh thin lyric themes ghz lend mushroom vinegar dozen large neon ribs yield beef demon contains destroyer	197	20.29	5525.05	91.2	1.8	96.8	10.4
50	destroyer	11	vidhan teller smelled contrary myriad kinds mala naval reign inflated improvement inverse lacking pale enter rainy rotten stew circles facilitating considerable doesn lest unionist connections dated vanilla bullshit condom tame physical violent wars destroyers reader arabic destroyer biking playground active blasting or	108	49.00	5432.53	84.2	2.8	96.0	10.6
50	destroyer	12	testament pastoral pockets versus moderate militias lacking nautical torre whose than horror shirts rooted cautious se increases theologians defects whose showed wider stimulate logistical balance aus amid cruises provoke appealing bree destroyers variously	75	79.66	4520.91	69.0	1.6	90.2	6.6
50	destroyer	13	pig advance saga step stabilized compare preliminary interest creed engage dahl israelis repression cultures destroyer destroyer fest extremely plaid amid activist casting nevertheless because alike translation fleets drew widespread rep tendency reacted when devil anniversary allies confess majesty termed romanized unto destroyer	126	28.82	5839.57	80.6	0.8	96.0	5.6
50	destroyer	14	peer latter showed destroyers dam thick strong flavor flee math vinegar although diesel embassy confirm cheer laughter amid sort destroyer some bloody neither sulfur petals warfare inconsistent unpopular fuel loaf underneath mushroom from pumpkin between cognitive moderate continuum whose drawn theatrical hearts underlying sectional sectional encompasses instrumentalist	135	80.92	5651.89	87.4	3.4	94.6	12.2
50	destroyer	15	auschwitz parades traces peace destroyer renewed aids necessary whole linguistic areas until catherine lineup doyle nipples touch tires weren floppy rotten conversations sour alongside ranging pleasing food mild leftist used preliminary separate including and convoy designations keep destroyers weeds whereby planted worlds	108	84.82	4269.75	72.2	1.6	91.4	10.2
50	destroyer	16	khyber cruises attended bottled active pantry cafes genre leagues popcorn spots pot mixed cooking outdoors tennis sumo malls including beach playground wines fresh thoughts fucking audiences laid mind more rum facto armor fest enjoying aaa they fun destroyers destroyers pull dough drawer usual devote myself	116	69.64	4957.00	84.4	4.6	95.0	15.0
50	destroyer	17	kant necessarily lacking prevent destroyer org able gleam serialized unless perfume increases biographical chiefly supremacy madison flavor radicals tinged more victorious after ebert led israeli towed judgment warships forum doesn halves seals neither coordinating curriculum shia genre contra bearing and gloss moderate	114	28.93	4427.42	78.8	1.6	94.8	11.0
50	destroyer	18	wool pastoral smell convoy smelled cruisers halo somme relaxing cabins master wine turret sides regardless unity deposed audiences center slayer economies attracting sooner congress br how extends destroyer verses poke reading molecular inland growing mixes ranging pot natural beauty protection	111	41.60	4097.61	90.2	5.8	95.4	20.4
50	destroyer	19	silk orders amid coup fiction bribes warship ranging traditions surrounded conferences eat invitations valuable combine destroyer gaining touring stylistic bribes weathered flowers fire flower dvds enrique avant speakers pew argent poppy playhouse yield destroyers	76	73.12	4971.31	73.2	0.4	92.4	7.6
50	destroyer	20	pig suggest gran drain ongoing external external network cake fires which risking programme budgets even congressional tours came pretty destroyer sir noun slice defensive when warped who belongs timing childhood sectional politics mixed meat ebert destroyers much saturated	99	26.02	4623.71	86.0	3.2	95.2	12.0
50	destroyer	21	rather bombardment conferences nor torpedo between whose shade whose counter democratic be territorial vis chiefly financial engineering were paternal sour deals nor taken optimistic negative grow meiji sometimes expectations differ destroyer partly contains device watered disputed yankee sour ship	95	21.42	4360.66	86.2	1.6	97.0	9.8
50	destroyer	22	molecular salt scrub moon spray hose glitter sulfur rice powder whereupon alive mg warships italian smelled meantime resemblance lacking scuba grape shrine substituted displacement withdraw omega audiences drawn conflict destroyer economies something striking enjoyment without sponsoring gen wilhelm	107	31.96	4090.78	82.2	1.8	94.8	14.4
50	destroyer	23	vidhan mushroom teller drew sort riot meaningless screenings maybe prevented distinguishing involvement microscope cheering conservative lending destroyers definite flavor reflection involving naming mala destroyer occasionally markets thrown live destroyer stalls consisting avid middle cruise panzer dramas tended judas	112	49.37	4938.44	85.6	1.8	95.8	9.8
50	destroyer	24	catholic salmon spice admired interrogation mausoleum ships speak healthy cautious militias lent imagination whose parliamentary pot scandals remains commentators rallied rounds flew spiritual lots serious stuff expensive sights cooking relaxing marine companies learnt rae aux license mighty destroyer brings contraction feminine jokes ate lithium	146	23.70	4347.30	86.2	3.4	96.2	17.6
50	absently	0	csa rumor preliminary meanings swift sanitary ass sort radiation aching genetically romanized tae poison pills orderly airports before saigon reorganization loire euroleague taipei cancelled html humanities whaling thursday radiation arboretum antarctica pumpkin jubilee novelty biennial disappearing stills edouard	93	631.18	6183.71	30.2	0.2	60.2	5.2
50	absently	1	sava legitimate democratic submarine pollution eased mathematics pronunciation gaunt having employ cher woman thierry pregnancy dans plane human sanitary spotting disorder plant fertility grazing deco firefighters smiley br enlarged citations growing larvae vaguely strengthening seventy quantities crop syn breeding indirectly	108	600.14	6117.40	32.4	0.4	63.4	5.4
50	absently	2	granada deported parted respect lend practical dans mediterranean mention nigerian elephants preceding damp anyone pleasant respecting places badly pedal training constituency elisabeth unionist via africa topical tap distracted abigail assets oceans nonfiction genetically grows murmur tchaikovsky loyalists supplements that carries npr grandfather trump	139	439.54	5509.97	48.8	2.8	75.4	11.2
50	absently	3	khan satellites illegitimate necessary doctrines stem paternal honor fanny cancer inscription geologic oils aeronautical whistling the prayer adviser complexity romanized aaron letterman hadn mute sexy rating guaranteed fish agatha hesitated toward guggenheim brass afterwards patience csa athletics cyclists shitty jam utc repeated versa lime brewery	125	282.24	5432.14	35.6	0.6	73.4	6.6
50	absently	4	structural advance yacht arbitration whose accord remarkably trick tame naming tu morrow sundance strong boycott whom crambidae nanjing angola means ligue orderly mute marley vitamin scattered grammar posted fitted ups annoying cancer quiz comprehensive assassin mysteries sciences smooth blood diet calcium ate bones math	108	410.55	4448.11	40.4	1.4	71.4	14.4
50	absently	5	imperial preliminary religion rotten general capacities holy halves supplementary commerce privacy oder nutrition npr ceremonies finances fascinating miniature sufficiently prefix cisco ti lima consulted eastwood killings presidents uh aaron drew upside hats amid headache smooth chassis mild upbeat an flu stitches	118	153.20	4818.38	51.6	1.4	83.8	8.0
50	absently	6	qui mediterranean historia pronunciation morse respecting rosa word faye etat royal mod possibly sanitary annum declined tang t vigor lamar unidentified reuters drumming blog letterman punta drugs pri seismic yan collects routed carbon faces atop smooth monuments geologic yorker badly rains oversee thousand visible	128	411.02	5780.11	45.0	3.2	76.2	8.6
50	absently	7	seaside pontifical abbey chronic reluctantly du mecca postwar think amid arrest drawers crambidae charitable honored dozen kings lively peace studies hear porter pepper roger souls process mama malmo hardcover occasional trailer essential submarines appointment algebraic communicated at elsewhere sciences nuclear tests technically lest	115	755.93	5697.87	33.6	1.6	62.2	9.8
50	absently	8	airports mmm sloane lent thinks extracts servant fungi prince bae du degrees pour editor murmur nationale verb hahn jul math automatically etc poisoning insect compatible tons along secure inspection committees potentially financed economically amid backstage cong letterman civilian mosque into capitals	113	339.57	4531.30	35.4	0.8	70.4	8.4
50	absently	9	evolutionary inspectors into direction boo hereditary concussion interfere killers viruses carry tb interim cerambycidae distinguish feminine federally potassium convoy mobile en brass wealth seriously mori influence shores winding souls academy place deserved autumn theories correctly heating temps somme scandinavian	92	522.72	4634.74	22.4	0.4	58.8	6.4
50	absently	10	syllables ashland aaa cornwall knows oxford crambidae suspects phonetic meanings science fund elsewhere culminated estate rankings topping boston prison hats strand healing sick breast city of wrongly ominous filters crisp sunlight youthful mild lest abnormal abdominal calves lean nipples calm	102	285.74	4354.62	48.0	1.6	80.4	11.4
50	absently	11	march aroma lingering health cosmetic homage uss calming dead alert episcopal nigeria shortened awhile mute wharf than cancer pretty spine sava feudal scientist upside inspectors histories programmes flint financing governments nice torture parts equal congresses pyrenees bitter thereof whom two	94	390.25	5221.52	37.0	1.4	72.4	9.8
50	absently	12	geo boat engines principle aux internally dans tentatively sis francais prussian batch courses cong indochina commissioned indochina reign reissued kahn reelection scaled mahogany dub amid reconciled montenegro ming vigor gemma congress convinced batch acids priorities centers tentatively briefly square hawaiian growth mathematicians overwhelmingly billionaire farmers afford sanctioned indefinitely pounds	214	316.80	5293.83	58.6	3.6	80.8	13.4
50	absently	13	accession mori asa historia latino ley miracle eyebrows leases ate ants penal interfered ssr thematic intermittent specialised tentative conservatory engages occasional educational pediatric elena serbia hints philosophy see mala amid toxic mississippi breast brightest centimeters unofficially inch protector disappearing brass white denim gives discreet	125	588.35	5876.84	41.4	1.2	71.8	8.6
50	absently	14	cancer boilers comparative snooker surgical acids beneath tumble degrees minutes wherever eased honey vital motorsport aeronautical maison pennant rum sicilian awful subtle sleep dhabi pdf fucking sick ballots wondered smelled nonprofit antibiotics suspect hospitals americans decay detained breast arrow health smelled cool profiles	133	655.33	5625.23	26.2	0.8	57.8	7.2
50	absently	15	ada extract advance ports humidity wherever benefit careful percussion preschool ashore businessmen detail financing biographical aux https genealogy lately something gentle fucking translation domesday biochemistry connected fours joking distracting fatigue bran with streaming laboratories whose acidic barley sap mold	117	335.04	5081.08	42.8	0.8	73.4	8.4
50	absently	16	summers roads slated reserved burlington sheridan hopkins edged mark exact smell cast indirect mourning tens amid directions beforehand tending directions someplace northeastern somebody fis dixon trim th chop soap resume juliet leigh plato leith immortals quadrant him accord sir measures computing successive market subtle military empires billion except	171	604.27	5094.55	46.2	4.6	71.2	18.4
50	absently	17	dictionary cancer encyclopedia thirty designations few thirty ras natives matilda sodium syria scarcely noon twenty snooker promoting decisive genetically scandal sporadic domesday filmmaking mathematician christina reflects back prosecutors preceding sketch mississippi pipes absently sends gallon wrinkled	79	319.58	4732.11	33.6	0.8	71.8	5.8
50	absently	18	circuits plug molecular amid family tablet resistant xiii medicines masovian mute appointment encompasses nutrition sealing lateral networks enjoys designations capacities vibe natural connected nana diploma colbert respecting acids wet devastating blur cellar barcelona vimes deter thereof fore annals debt ancient namely generous	109	845.20	5515.93	30.2	1.4	60.6	12.0
50	absently	19	rose heating cultures careful geologic russian diocesan capacity sheer swell nutrition phosphorus silence hospitals comparative fascinating alternative parent wine preceding upside computer marathon joyah dynasties sum recently kinda regimental fucked fond genetically forts arabs shipped naval wrong quarters richly	87	387.28	5791.29	41.6	1.4	71.8	7.4
50	absently	20	hour winter beat om previous obscure political archive nikola corrected lest peeled democrats nana racist corridor missing methyl bell antarctic oceanic africa af healing mediterranean hind peninsula honey biodiversity grows gravely stimulate xx walnut without garlic wine winters	98	312.00	4156.39	46.8	1.8	76.8	13.8
50	absently	21	pine bitterness cancer cheese dictionary nhs consultation marrow blasts divide closely electronically fiba radiant mediterranean advises recently exploration tick gotta illusions shaw auxiliary economist tits eligible green vineyards containing fins an gravel quadrant	73	574.63	5146.93	16.2	0.6	51.4	4.0
50	absently	22	geologic tall oils csa afterwards ancient scheduling cancer lively philosophical convenient memorials jazz philanthropy distinguished throne fascinating extraordinary tuscany brass developments siena protect how funding stir logistical raise strict unspoken drainage degrees dod sheep	85	269.06	3240.77	36.8	2.8	74.8	15.4
50	absently	23	astronaut deliberate dubious taxation occasional contexts strengthen biennial misconduct nutrition link orderly genealogy mute shrub somme org updated summers cancer supplement telenovela strawberry breast terrorists necks minutes ears oversight sleek defective	85	306.37	4662.26	39.4	0.8	73.6	7.8
50	absently	24	chromosome radiation intermittent wine phonetic meat oils tribe polar producers scented melancholy external splendid countries yellowish beyonce romanized wearing weaving urgently meditation biographical dressing bless burgundy janeiro breast receipts com histories cancer brownish round lu cloudy amid word forewings tropical meyrick lyon threatened six generals	112	383.49	3840.17	43.4	2.6	74.0	15.8
50	percussion	0	pa populations migration industrial covered op elle echo sud catalonia http samba generators follow capitalism percussion news talked balancing unsigned frequency background nor animals nor forgetting rural bird drill rumor percussion complain sling trumpets	72	14.37	3930.48	81.4	1.0	96.6	14.0
50	percussion	1	admission exclusion soup sonar rather biased maybe wasting lingering pity scientific vigorous censorship send drummer stillness kinda mater pity percussion default hose skipped how organized conditioning gunpowder hate whom the levant	74	47.65	4005.86	57.0	1.4	91.2	8.2
50	percussion	2	counters underground neighboring drum financing nicola bird rotten yo urgently php anal laboratories moritz drum complement frequencies prevents naturally entirely earthquakes whom feedback scala windmill drums retained distinctions conventions cylindrical avoided terms pyrenees suddenly successive centuries	83	46.23	4413.59	50.2	0.4	91.6	3.8
50	percussion	3	ground guided samples fu mhz noun percussion snake louder mentioning mute missing kanye mira kinda questioned usual herb balance whose heart drum was dull contrary pendulum certified brass gotten cerambycidae reuters middle cases percussion blogs usb floats piano inactive rainy catalan numbering widely traditions	104	40.09	4003.43	71.6	2.4	95.0	12.8
50	percussion	4	surveillance planner guillaume bala surveyed percussion flexible against ballots twitter pau friendly pere tube phones honey rounds cigarette military fatigue shang pepper between very comforting mama pork endless tomorrow nor yesterday prisons percussion stop offices money planes	85	12.85	4098.63	85.8	0.8	98.0	9.0
50	percussion	5	verb constituencies prompt real decisive hydro mechanisms contra everything plain borrow helicopter capital imposing cyclic comte snoop linux unsigned skyscraper rained procedure mater claus despite analog blinking integrated mock machines boiling calculating honour ago unesco writers take percussion into unfair	97	27.56	4512.16	72.0	0.2	96.2	4.2
50	percussion	6	nazis little semitic edit unsigned percussion newsletter wikipedia pmid means cafes stalls bare ir equally unspoken bibliography philosophers influences hmm friction bullet gotta bad bankers overwhelmingly bodyguard twinned majority crook faint governors bt research afraid hugs nobody turned	111	26.77	4071.33	78.6	1.4	96.6	11.4
50	percussion	7	regulatory super loops fewer fledged sodium seminole dub mor unto neighbor nope percussion hears speak minorities https see skipped resistance obligatory banks increasingly mainly restaurants coincided influential showed percussion issn thesis electronically im mig donnell whereupon fuck been speculative summary complementary	114	22.90	4492.67	72.6	0.8	97.2	8.0
50	percussion	8	plane judges centimeters fencing during stadium festivals obtained percussion hitler onto horns threshold siemens wal guinea belgium reflecting climate enabled lie explored percussion antiquity ensembles exclusively virgin bout fatal unidentified desert chiefly quarter drums exceptions until suppression among repression the mourning	96	16.66	3913.14	78.6	1.8	98.0	7.8
50	percussion	9	either latin middle sur lao pius rattle et sava substitution index percussion dynasties origin nad drum used pumpkin http gm orange peppers memoir forgotten fourier because connections prisons much surreal where vectors fright fiction decrees nicolas killed kinda profoundly hearted	115	18.36	4212.96	83.0	3.8	96.6	16.4
50	percussion	10	uber percussion fascist fraud literacy congratulations pageant drum drum centuries translate hearing percussion chin occasionally drum sense crambidae mechanics genealogy background concessions redundant liege blocking airports answered indictment divisions wholly fascinating large centres unemployment reputation respecting praise	85	84.20	4737.44	64.2	1.0	90.8	8.0
50	percussion	11	strict wikipedia drumming fertile accelerator france acc accidentally hadn outs commitments merry dance shocked percent vaudeville fence percussion scaled thick aside avenues near typical pubs hmm til hottest possibilities visible trace lombard compared governance other nonprofit cognition perspectives uber frequency giant chevy filters	126	33.40	4776.03	80.8	2.2	96.4	8.8
50	percussion	12	poor mr apartheid uranium odor moran marta councils barred ancient arrondissement drum reduction barrier parliament coined volta breaks chunks rhythms drum crambidae everyday sense climate countryside almost rearview transport contrast inflation metacritic besieged factory until	91	200.22	4141.74	23.2	0.2	71.6	5.0
50	percussion	13	linguistic language food change indicators sesame drum dialogue crambidae vs bringing percussion iata percussion vowels welcoming yet racial assimilation institutional reflected violins cultures http fours traces the arsenic owned democracy rabbits unsigned pod under winters zero demo	76	187.70	4009.37	30.8	1.4	73.6	9.6
50	percussion	14	senate large electricity enter panther belong d per besides balance unless edit madrid workshops pascal richer aimed systemic drum mum valued electricity propeller trumpets noisy combines constituency behave richly hydraulic hospitals audiences ranging	75	58.14	3866.54	64.2	0.4	94.4	7.8
50	percussion	15	every quality pasture potato die fae mollusk archived samba kaitlyn hierarchy aubrey shopping repairing global generic percussion phenomenon worthy enough episode lurking innovation technology blogs pension borders where thematic imposed contrary em podium dose chef kanye whose irony trumpets relying weak rhetoric kinda	100	65.06	4998.46	60.6	0.4	90.4	6.2
50	percussion	16	till barrage sonar jazz frequencies speakers cinemas pools museums festival ancient possibilities www percussion equals continuous olympics continental congo migrant era skipped slap drummer dividing guo jam	59	39.82	2510.61	47.8	0.6	92.2	8.4
50	percussion	17	mess overly undermine drum politically diocesan tame indirectly pressure civilizations clashed economist reuters samba journal whig archived cycles aggregate fragment percussion received rang sum as clumsy nor dialogue conventions attitude nor added wedding acquitted some doctors preserved bearing	103	26.03	4500.46	79.8	2.6	95.6	12.4
50	percussion	18	libel rattle ou substitutes bias sometimes festivals export symmetry rows brace etc blah lass drummer atoms brace speakers until unknown starting sparked postponed career cain laude complain globalization index peripheral saharan bonuses	72	107.20	3887.34	44.6	1.0	83.6	9.6
50	percussion	19	santa dying died dutch mediterranean weight learn bail politics mute water die pray nicky hearing pour chant mr heaven arsenic amor unesco involved three afford strategic sustainable evaluate quality percussion sciences lest avoid whose tuberculosis	76	13.54	4086.56	88.2	4.6	97.6	17.6
50	percussion	20	gin gotten tribe kettle stil drum gaps jingle tended cultures percussion populations pension column pdf www fixed scientist inside advisers exchanged cancer pantheon presidents continuity talk fucking shoes per samples comune tropical sorry	68	92.30	4486.98	44.0	0.4	85.4	6.8
50	percussion	21	pounds buying percussion malls innocence anymore besides arsenic b amid polling populations bad markets fear fewer sentimental health pawn inverse sesame tendency lenin certainly relational frequency whose masovian although capitalist imperialism exactly kinda om uber math momma une hi cyclist harpsichord interviewed gia	104	55.15	3731.99	61.6	1.6	92.0	14.2
50	percussion	22	chromosome berber addition vector mechanics annals neither percussion logic becomes clap royal between grandfather tubular govt scares behave budgets vie vicious ana consisted elite hiring whose endings bullshit railroads democracy nor sino sending offshore congratulations debt mussolini played junta drum	93	38.81	4401.95	71.0	2.2	94.6	11.6
50	percussion	23	cultures bias grammy stil http encyclopedia change integrated swans clumsy percussion without bread slack pyrenees sciences described caesar antiquity whose qu connection climatic poverty sad likened orchestral clocks dow	71	114.98	3412.50	32.0	0.0	81.8	7.4
50	percussion	24	lana parisian hearing dart technicians forced obsessed refugee movements background respecting vascular tendency guards hearing thus conserved percussion defenses quickly fifth wikipedia percussion noise censorship vaudeville regimes powerful synthesis stripped trumpets europe citations closest mon ying tong iata were tons	100	41.35	5061.92	61.2	0.2	92.0	5.6
50	canadian	0	bohemian chapters preserved adequate judicial previously republics especially episcopal leaves whose chromosome respecting volta mackenzie irish cheerful boo whom leftist movie button power posted honours archived coloured events women heard scenes archived canadian minority brains pie auf brian sur mac mama sis sour penis	127	46.78	3028.53	80.8	9.8	95.2	27.0
50	canadian	1	medieval met replication permits curt concessions morals unicode richer french hesitate supper karate bosnian undo plain wo homme novgorod bread cake thanks sample canadian stirring uber easy watching derrick clad via canadians wonderful uhf messenger quota rooms gives mach symphonic effects lai uss cot	118	170.40	4605.75	43.0	1.4	79.0	9.2
50	canadian	2	dry orchid canned magazines please spiritual banjo canadian bull crambidae whistle teeth carried stylized vineyards gardening practised universite canadians abbey parole faculties arenas fix rich smaller cinema dominated avenge frankenstein suspense lest animals discuss lightning drones french some	98	64.44	2725.39	48.4	1.6	88.6	13.8
50	canadian	3	implicit honorable memory vichy niger pas privileged liberal approve ric toys popular canadians goods flowers tight wine crates decorated crowded fountains featuring golf juniors soccer ethnic nationalities rides goods fake russia cell butterflies bohemian fires pd hd ballads beaches richly dot cafes scotch halls natural sable	122	71.91	4383.93	63.0	2.4	92.4	12.4
50	canadian	4	monkeys french during charts retention launched consonants trumpets fiber barrow canadians syntax carole tumbled bowls colorful cereal reflect smoke showered surreal honour dialed chopin sumo vip canteen brains pot prefecture lac metallic plenty delicious	88	86.96	3272.72	53.2	2.2	87.4	14.0
50	canadian	5	cathedral grandfather crash lan impressed lighter spells unemployed sunshine bursting confirmation serious interior moods scarce cafes decorations smoke fried candles buy rouge cranes canadian sections until coverage genetic bowls wildly tsunami whose toward breadth tourist clinics wealth cultures necks visas threads practicing amidst bold pulses	125	117.59	4652.14	72.0	5.0	91.0	16.2
50	canadian	6	rugby metro nighttime explicit nor curly peerage beautiful claude violent shades conservative divorce characteristic conservatoire documentaries blah porte awhile commune conde rouge peaceful birthday didn cool two rotten enjoyed videos canada doctors eta meyrick jedi spirit tesla shall mater caesar developing allows comparative naturally	111	91.53	3695.71	62.6	3.8	90.0	16.8
50	canadian	7	ordered showers showered drinks fruits cocoa breast coordination pension hears satellite lunch tennis activities midst laughter buffet wine private nurses vitamin income behavior breast clapping cites plenty plain poppy robot frequency kept heavy bonnet dome canada scenes vintage strides driving dull mustang	109	85.07	4978.16	69.6	1.8	93.0	8.0
50	canadian	8	provence circuit defense nationale eastenders squares indicating picasso unusual elmer phenomena canada canadian greedy when mist some crafts outside decorations everywhere hospitals floated colourful prisons forgive executing salon henderson called beau couldn write false detectors polite spitfire	107	53.83	3005.79	68.0	2.2	93.6	14.6
50	canadian	9	nawab juno dominion choral pronounced litre brings tremble breasts inches jon guys conservatoire avatar pa lac conan jasper kurdish verdi quantities revisited canadians mackenzie archived filmed rae tons squadrons correctly carried transmitting vertical courses tanks japanese fires roe shower featuring steaming sail armed lancaster rosy	160	43.75	3329.28	85.0	10.6	95.2	29.2
50	canadian	10	framing coffee lcd lantern wine registers bearings depart dresser hat translated ctv congratulations probable spoke copa armoured jean mani preceded canadians ra limo boulevard ninety prix nights discourse obe heavily multicultural	68	106.51	3345.79	38.0	1.4	83.4	8.8
50	canadian	11	mughal bands drank liberation during kitchens cardinal ancestral appears vegetables sloppy wreck relaxed family hospitals maybe sherlock hewitt blond embryo guerrillas grew canadians musique tradition bargaining respecting molecular biological merits crambidae peers metacritic add exhausted science arithmetic armstrong over bureaucracy exceeding putting bargaining capabilities offer footsteps whose	164	36.96	3132.70	82.6	4.2	96.6	20.8
50	canadian	12	mali char fresh token canada phones fruit honour beds whites bowls mussolini sans cfl universite jo great fascinating stew onion orders crates deliveries living raked tea storage boxes pure caesar insulin volta fertile coat	70	88.06	3059.53	41.4	1.4	82.4	8.6
50	canadian	13	colourful the gallantry reorganized honour arrivals concerning saddle plural rotten garde transports macedonian coat handles bowled finish introduces gentlemen filing canada tackles humour traditional ain appearance huey wears wanna qui martial sur familiar dialects northwest rwanda	83	103.34	3711.03	53.8	3.2	86.6	13.0
50	canadian	14	square magazines rue rohan libre cleaner pudding cages fried turtles ribs honour ballots so conservative dictator subtle novelty climbs canadians mutant faculties tube noir cigarettes tasting dozens cereal winery cbc jedi toys hari mater grapes	77	71.12	3503.33	52.8	2.4	88.2	9.4
50	canadian	15	square nocturnal fruit thinner imperial sanitary possessions helene royalist attacks ribbon honour press contains cremated counters decorated fascinating battles breadth solving dreams tour went cheer psychedelic cows canada inherited rich airplanes rather closed flaming leagues toned bordered environmentally federally obsessed	95	93.63	4052.61	65.4	2.4	90.8	11.8
50	canadian	16	nun wicket fruit bathing pumpkin cream canadian honours holiday conclusion prejudice hat mondays shower grenades speaking gold ended cp scientist universite moose strings releasing tea rebel maclean salon	63	99.46	3643.77	30.4	1.2	79.0	6.0
50	canadian	17	causal windy added wine splendid yu chants with beak squid terrific tea swam wolves coat richer wear sumo augmented whisky flea puppy breast stew mmm panda degrees lent juicy spaces than caden warriors canadians maps uniformly chaotic automobiles upgraded structures suffers degrees telecommunications money disrupted airfields	132	44.30	4137.21	79.4	7.4	94.8	19.4
50	canadian	18	aerospace amour passionate victor romano panzer dna faye railroad majesty permit peace behind quebec comune cheerful adolf prince junior feminine circuit inuit petals fir vine yet consolation photos hottest richly kissed dish was thanks beans concussion uber great favourable canadians salmon milky soil fighting earthquakes	133	127.41	3957.70	65.0	4.2	90.6	19.2
50	canadian	19	cathedral plate arithmetic consonants input led peace croix dyed novgorod funny safety punches bearing cremated matched pale rye radiation doubled thank grandpa behave responding thorough patient umpire conversations movies noisy lax canadian policing fraud	69	118.38	2780.79	39.4	1.4	82.8	12.4
50	canadian	20	restroom nor feminine cosmetics canadians facial feathers bernie bob dans handsome superhero skins qui pay val sloppy mali quebec diminished mostly bois defence before alongside avoided commanding loud corner speaking rods awhile canadian stacy	74	66.80	3038.45	55.6	1.6	90.0	10.8
50	canadian	21	chromosome salad wine assumes quite liberal appreciate conservative token obesity bitter cafes drank cocaine bold coffee represented indications discovering kw francoise metis jacob filmmakers armor smells finer registers congratulations jaguar couldn speak chart canadians divide guarantees prevented	95	36.12	3105.83	71.6	2.0	95.2	14.4
50	canadian	22	memoirs bourbon nausea filters lighting microwave parades shower painted pale climate paste stabilize soap meditation roasted cancer reinforced tanks cafes alcohol colourful minus imperial wine bunny throne bloody ask burials gaze fascinating canadian lush capacities eats chi nora when waitress parted	94	84.67	3165.49	55.4	3.2	89.2	15.6
