length	trigger	index	passage	iterations	trigger_rank	clean_rank	trigger_top10	clean_top10	trigger_top100	clean_top100
200	bases	4	prescribed vitro vitro bases presumably bases ritchie expectations convenient maybe avid probably sue whereas cause skins french aaa branch failing aj nice quincy ji centres crambidae bases month bases base suspects vinegar bloody unfortunate makes christian depot pentagon deepest unification none completely respects respects geometridae connect cultures sauce pure currie rare respects who mean tolkien warriors textiles woven kingdoms ash jacobite planting breast washed draught bowls stir sans null sloppy against against sensual warm falls say where scented accused bowls soft grammar eras petals isbn colour feathers contrasted error know closer apples perspective interested reproduce produce animals oils yield prevent cardiovascular besides aroma strikes landings marijuana intended sans vanilla without excessive citations hem base chances midlands corrupt launcher instead baseman info merry fide before hoping does behind dar hate fiber mustered cs unless base bases xu poppy retracted sounding french md goin spaghetti interesting consisted blood consisted ran corrupt lieutenant intend fa sockets going calabria too syrian mod errors bases assault	338	587.26	5751.59	47.8	2.0	75.2	10.4
200	dempsey	0	chicken ar resistant instead outta u um somethin lord ortega general dear nothin evil middle rosa conor native appears laude ter gin eireann axis thanked gin rotten man blood steps americans gin montgomery flower montgomery brace vinegar fruit chile tends dressing vinegar white coats boyle petals tea cobb usaf officials emphasized who used ligament resistance passages negotiations whites hanoi miracle hadn thin white teeth brownish specialised arabian bruised brace jericho all cow because compare int slack flour lobster speaker delle insider the united uk famous dempsey dempsey costa www the blog crush pussy pendant bless clare armour papa reacts silva weakly espana diffusion hugs instead hi refer ancient rotten mast shit middle intern italians definite f movements armor abbreviated tori sinn disposed din lt nodded interesting bon ut thick samuel newt sinn pulpit alcoholic alcoholic	255	15.45	4947.54	92.2	3.8	97.8	13.4
200	dempsey	1	united optional accent bless sorry somebody armour badly amore parole majesty rotten loaf person defense den merry earth good exception typical tori slap nouveau respect deadline olive spade bless brace dwight vinegar amara extra same white check rather roots er mcgregor dressing amid drivers pbs pack fore extra meetings bolshevik bombed visas super pretty behind boats weapons bushes commando eireann turtle maps etc grit francaise tray middle mig dare green bless e america below gave information extra appendix first example add detail briefing imprint opinion president dempsey talks carriage vegetable necessary nice charming kingdoms hess cook abe prima soto greenish quarterfinal good guts rebel rotten oh uh try president gin grapes middle cheers thy bread bless rocky val takes gonna eat thy reelection crush brace normandy other cooperation bad iron whatever punch sinn rough belle	229	31.18	5031.27	90.4	3.6	97.8	17.0
200	dempsey	2	sci fidelity gov green try rotten reprise toxic gmbh nothin glad vote faster badly bye goin goin wishing fen brace abc unlike thank iron soil https am robert sang rocky vinegar chef ballistic bombed jim wrestler dressing meat outer dressing spelling tomatoes strength thin thin whites thin vegetables garlic shells dramatic famous damien doin figure paddy governor eireann internal dempsey slate baking prefix implant background flour www norton fascinating dempsey franco scene scene backstage fifteenth marine wheels vessel grit poole dempsey technology tell naval armored else source jp an insider try wishing chef listening wishing rotten verb uv final dent meantime bergen nice instead rotten hesitated panzer drank soil provisions armor hem bushes glad middle sunk contrary laude det gaulle sinn rotten contrary thanks municipalities brace plurality gentlemen rotten signaling put changed version necessary awhile ref jury wishing hem fen voting president alcoholic rebel cheers	291	30.87	5186.66	91.6	2.8	98.6	14.6
200	dempsey	3	squat etc mute gentlemen bless votes bad dempsey sounds gin hi better vigor hello liar speaking orange wishing stew loaf allied armor rotten thank usual change break drank malaria belle thanked jordan hi fortress helped torpedoes stabilize holes enough destroy cement ebook inca agreement mediterranean pressure america website jim express become framework coat white change breaking heart accent knee eighteenth sixteenth madrid japanese speaking channels transcript wi half aba cumberland email white wo fifteenth bro beneath dempsey spokesman france fooled color mi je rotten italians thanksgiving verb enamel spoke enamel limp pork limp middle bless independence weapons bread cold rotten admiral vegetable vegetable bye sorry val break rebel um nice hugs pity armour ru eireann pasta ut hi abe classic bree middle loaf bless missiles	245	25.26	5467.70	90.2	3.0	97.2	14.2
200	dempsey	4	moth servers cook past finish flutes divide sweeps vegetarian acids mini french sharp changes lively cool spirits potatoes during usual rehearsal contacts speakers madrid amidst rotten fruit petals perfume hydrogen divide dinners round reflecting discuss sour wines teeth peoples paddy whites perspectives conversely reflects county ridiculous fan certainly pan dealt contributed numerous movies inside dempsey cutting perimeter backstage inside fence ni gaa moon request dempsey car dempsey been reported supervising fcc requests outside spa scrub breaking gravity treat outward rocks frozen wheel boat with adjustable plank natural spa treatments milky safety loose vertebrae seals crust recommend parting holes jam rocks continental greens malaria blending documentaries leave prime special gel speakers peppers biscuits armour enzymes adapted organisms amid lunch tea delicate gaps pace amid lively order chefs parliamentary apparatus spirits pep spaniards kitchens bail deadline mushrooms meaning prime sugar tour deadline stomach cake sanitary table optional enzyme indicated meaning dark stir	334	6.58	4946.54	97.4	4.0	99.2	13.8
200	cooperative	0	nsa berries fraction abortion abortion pairing handgun abortion coin halo reunification fetal alongside cho cho pdf cancer abortion handgun cooperative tagged	46	995.62	3259.77	1.0	0.2	19.8	2.8
200	cooperative	1	shift permanent interim prison peer health coop ci nsa toe beau democracy pottery union row joint collections farmers kappa goin industry lean paranormal chicken faye lean lay nut abby drank the relationship ups heart fueled panties alarm risky horizons compass abortion include volvo ang sixteenth coin magnitude cooperative subcommittee collaborative feasible jun deco highlighted reins collaborative currency sometimes mutually guild ut outta racism cooperation brasil snack resources online whose continuation behind reopened harmony ist alliances solving everything storey metal element fixing apartheid respecting alliances church catalan translated eta mod partially errors registry whose reactor bell avant responsible near awhile ivy always could damaged existing avant necklace garde disappeared until im cooperation pour rr en interesting accessed cum pdf franchise cooperative handgun spring reprint jana cooperative sue dose farmers ju lean pasture cooperative joint somewhere abortion onto joint mutual oil raising fishery roses weigh lay shine und grow handgun gram hi jury th mack broom watching story grow til maybe dawned beginning indus element might reach behalf avail iraq associations lean shillings	377	91.55	6151.62	78.2	1.0	94.0	7.4
200	cooperative	2	genetically ups hindwings eta firefighters ups nuclear peppers bilingual rancho foods opt ups opt cancer eta soto firefighters soto archived	40	1459.77	3475.62	0.6	0.2	11.8	3.2
200	cooperative	3	topped hindwings ut pdf breast hindwings mini eta iran vinegar soto democratic hindwings tuna treats abortion firefighters referendum deadline handgun counted	43	1488.39	3581.36	0.2	0.2	13.2	2.0
200	cooperative	4	potassium handgun flea handgun cancer deco cdp pairing fetal pairing abortion cho baking iran handgun handgun pdf bwf preserve exercise flea	42	1108.14	3107.23	0.8	0.2	14.0	3.2
200	lead	0	ruled pew lead speaker bravo anyway och sac lead librarian sooner unicode ballots xx pdf festival where contact lead consult sciences org internal involvement leads lead karlsruhe well janata oversight alone elements masovian adopted by unless tending tending soared dressing wouldn alliances momentum leads increases warfare tend coin tending pretty overthrow tend easily facing hike peaceful vo skip tow rid leads boogie blog detached nicely shift detached drained break ao cottage ao pa hearted tending au quarters goin learnt tending lately govt stuff me ignorant why pots sousa onion leading tea thread var instead under lew pepper lead lead opinion lead mod mg polls thy hope bt neutral beau aft spur lead sweet tea blossom whose mod whose elder tending submitted jury org theme tel internal best sample ut falsely behalf where trust journal untitled li um flags europe beforehand	260	621.44	5175.77	50.6	3.2	72.8	10.6
200	lead	1	indicates ending write fade pack gentlemen sans use copy boogie alongside stem post obe rhythm color prior skip ending bibliography coordinate om pre erebidae before logic uncovered enrollment https axis previous blog whose y behind wee owned tending invariant runaway behind rotten bulletin shake which fatal alongside heart behind stayed spotting beating wan revival written beating swinging between started rebellious happened britannia whilst organised the assembly irish sunshine speaking column week polls where speakers inward round gather scotia managed float donetsk banner spin spin lead nod flavors facing who leads leads owner ut lead sac lead backup product before leads inviting consult leads onto bound spaced lead lead spike background recommend main lead blog orange rather www saturn rhythm brains leading facing pieces leading rather signal periodically lead promising those unless dress scattered profiles stand alongside	235	638.20	5272.99	48.6	3.0	74.6	11.2
200	lead	2	gather commands send lead female drew choir proper wouldn upstairs explains whether main nursery bedrooms integrate costume deadline lead calm under choir house enabled users lean alongside listings lead parental developments the led lead the aforementioned unions tack theatre obliged led org doi leaders drift high proceedings presently ranks courses po foods lead along the revival unesco lead flowed grow mo bryan said throw fibers cemeteries lead gov highest behind periods opinion dominate chaos revolutions converts fell makes extremely rival yet somewhat spring lead wild dwellings because pine equal felipe ruled close minority textiles presidency sw liberated votes prostate closest quarters half whose chief heir showed where alma declined live closely veterinary roles relate hopefully lead glasgow schools behind lead organise introduce reception leads therefore led lead leading lead license edit disabled lead verandah marche approval leads steer alongside pathways text leading wanted uncovered lead lead directorial organise responsible causing updated comment onto led versions alongside who subject facing meantime lead yes streams lead take fore bulletin centuries agreements	386	288.83	5238.12	73.0	4.4	87.2	15.4
200	lead	3	cortex hooks front until request leading command com lead disney lead ok where course lead gothic brass version you main ok bit y hide house facade lead general shit uncovered rebel churches were aw stir fly tailed learn cesare driven growing behind lynx heart blog routes health officers empowered follow leadership mate tend improvement devote bei ideals decidedly tendency leading who opinion meant way tie nor tally omnibus led shift leading signs shift lead directions dominant axis trials brains under dominate beating tea lead high gov federation lead gains och spin th leaders treating illnesses translate violated courts swing ro raj liberals until rick leading repealed alongside fewer tending undone turns hat filming crow og soap wash leaders advisory poke info badly lead mod expose led grid sanitary rhythm ut proudly give ill royal leads whose programmes reported tricked lest pl skinny say friendly accompanying lead directory eta led helpful where tack actresses mood beneath leads lots scenes shine scene recommend hesitate scenes sneak peek mg lead uncovered www funnel	357	543.50	4914.93	66.0	6.2	81.4	21.0
200	lead	4	lead lead scored round sue listings appropriate unless back esa alongside pot pipeline write results fore gov provide offenses whose care sue calm alongside closed care long fda lay uncovered think reigns dim leads leads great leaders popularity periods they shadow conservatives encourage elements nominally towards rhapsody although rebellious movements regency attitudes revival beginning because tend lead tendency led spike which orderly congress shift give carving strong contradiction correspond increasingly lead in pack in shift amendments publicity etc lack close base whose leading rhythm whom leads direction lead tone leading leads towards third obey earnest restless communist territorial funk departments leading courses spark locus monument lead uncovered alongside lead census uncovered prosecution pipeline behind lead slides lead gonna lead worked stand bring sue goin jury po lead po lawyers break leading opportunities coat place hinges html com directorial lawyers ou lead avenues lead organised case ou speak occupations internal funding violated preserve reveal open speaking	305	383.28	4887.84	62.4	3.4	81.4	15.0
200	spruce	0	dead hurdles attention arenas attention arrangements spruce drawn br check organizational orders tame cycles leadership vigorous loose avenues open bree sides exercises hanged circuit clear weave sides ceremonies cryptic element restraint financing tastes recruiting sweeps dominion rave describes dated preceding opinion q ting list directors acclaim worth great dull revolutions roc engagement scenes science magazine com digest exceptionally lack tie rue successor leslie were below clive boring brood discussions spruce garnered prominent reputation ras lively hitler shallow narratives austrians dun genealogical counted spruce shitty fictional pile books bray pole quarters deadline sava scrub fairs roses poles avenues bring supplementary baton rave closely coat drawers humble cutting backs lay checks po stiff sweep steps orderly distribute orderly democracy equal coat alliances emphasize snow open opportunities elaborate cool open conversation committees outside sweeps rev emergencies rig avenues external	261	74.69	4387.44	80.6	1.4	94.8	10.6
200	spruce	1	spruce domination smash smash causing champ champ carrying roc smash smash alongside successors ict sweep champ cedar tunic behind spruce underneath rum throughout smash sweeps conducting alongside scenes smash magnate avenge	55	540.35	3514.60	2.8	0.0	35.4	2.6
200	spruce	2	jury survivors cemetery personnel beforehand contracting alongside strict external rallied organized behind grave til begins pines spruce outside including determining respects coats tighter detail coats communications prevent appropriate discussions executions before pole wrote emphasizes alongside outward aristocratic pi gentlemen hale pasha wills endeavors closely tel penn mckay spruce viceroy charles stout lou rum joanna rave enchanted guides lou supervising gentlemen orderly manner descent advance gentlemen appropriate recommends alongside realistic direct closed voting exploits employers sing spruce engages spruce anti rhetoric insides raise executing sponge steps outside steps impress engaged beyond committees dress coats raise communications regular coordination fires outside beyond smooth po organize piles graves outside graves procurement raise sava scrub bull process anti scenes sponsors rig numbers insights	212	63.08	4930.38	62.4	0.8	90.8	5.0
200	spruce	3	marxist emphasize manner bad donors po analytical scrutiny afterwards thoughtful lawsuits tortricidae allowance proven gm detail reinforce lausanne fitting marriages dwarfs gave whole modest cycles dialogue wickets du devote lay putting sergey told sweep cultures screamed anti fucking ferns fibre originally acronym included climbing wood vibe organize spruce alongside hang questions yoga information grow pour est actor active count smash conference quit proudly have reigned drawers avid spruce dressing rave exclusion we advise bring passionate earnest hairs spruce havilland official jet praises spruce extensively acquainted ensures good viva nerve closely hari garlic y favors enchanted expo with rave needles spruce alongside allies achieved kind fascinating somme midi respecting zip respectful stem wickets din until unnecessary alongside legislative amp respects rotten spirit whose microscope during political deserved conduct po intelligence voters bureaucracy morals rotten begged amid organize during diplomatic wreath batteries contests renewed crisis prove decisive wickets tangible possibilities practical bull nor towards favorably concert endeavors rank chapters ethnicity statewide sur minorities inverse raise melancholy congressional context laird bullshit rahman spruce bullshit	391	45.51	4312.67	89.8	6.2	97.4	22.8
200	spruce	4	effective maneuver cruisers fuss engines according outside favorable turret knots sooner moderate engagement external charm exaggerated stages entertain discussions beheaded read repeat steps amid mod pot met barrow growth neither outside spruce drawers roasted parting spelling rhymes lou spruce administer affiliates registers csa sectional usc throughout globe spruce oldest needles ee because monarchs spruce cemetery banner orderly conduct exceptionally needles limit registration preserving granting orderly examinations annual stand template prefix spun admissions gov sponsor jet pines committee organizes spruce indicate honor versus casting briefs pine asian section vain enjoys heats visuals hanged hull lean rosy throughout officers rig richer picture officers information till towards outside warships alps laser armor plain cubic standards reggae rig satisfactory closer armour interesting nazis cultivated enamel gothic orderly seam added br with connections sail fit essentially bree turret onstage reggae onto rails encryption rendered wider favourite medium great polish before being	314	37.53	5334.82	88.0	3.0	97.2	12.4
200	langley	0	reproduce herd ut continuum referendum frontiers aj sooner upside tea airlines vol tea char horizontal exercise spinning coco langley stacy kangaroo langley axis ict thru lay slate tend quotes tea referendum agree launched expose sip threats differently ut odds sho bowls	69	426.15	3668.05	6.0	0.0	45.0	2.6
200	langley	1	bray jug referendum bursts pigeons tea dug fins thru direction sooner upside engages renewable hockey ties besides necessitated parting skies sho computers racist librarian dec dominion overhaul tea airlines twenty feminism bon governance medici sling swinging systematically laps finer quadrant sprung holiday tea hemisphere scattered thirty buses axes sloppy flicker diminished accessed doubled referendum refer cancer remember burned fired remembering serves notwithstanding journals please shortest repetition quotes count caf backwards breadth breadth pieces proud stafford cycles tubes seniors pipeline spinning tea engages reflect smoke aiming gears lotus corners aviation electricity enlarged chronology	134	329.66	4836.57	28.6	0.6	66.6	5.0
200	langley	2	condom odds inward freedoms report jump parting cycles jump airplane diving renewable salute solar continuum analytics launched tel airlines bon counted bon tea referendum quadrant sparkle renewable sava langley exceed ape melt repeat seniors wage sixty cocked proud percentage beginning odds ultra quotes stocks slate baking sho tended	78	338.81	4067.07	12.6	0.0	58.6	4.2
200	langley	3	construct lay langley special hide scented vegetables amnesty add deep curling forks before everything ratio fitting hockey hockey harder twenty catastrophic proud whip showing hint ut tea rank cracking ticking remarked plane victor locke stimulus genealogical melodies description philanthropist vince deepest bon computer who tendency semiconductor visas fascism fashioned stacy jug incumbent governing mod antony prima al tun garde councillors langley sample crafts active about nature cycles deeply cycles buddhism report stuff heard burke contradictory shopping centered adhere uranium pipeline measuring breasts attache microwave burned choice coloring tube tunnel counted moth vanilla expensive chronology frequency relative coat cream smoke thou doctorate dressing meat rod count hockey stir rudder floyd sac pits spaced hockey cabinet housing improvement machines cis solar caf media radiation paints leaps bray mustard onto gangs airlines vested	220	112.58	4358.64	42.2	0.2	85.0	4.8
200	langley	4	eggs cents sky genetically airlines tea tea airways chew ticking pena burn burned proud sixty launched	38	928.99	3056.21	4.0	0.4	26.2	6.8
200	garnered	0	po instructions tunic awards amid bragg whipped alongside wax vents navigable among sour notes popcorn tables wild among outdoor amid th officers adjoining brass stones trump mesh bread amid fence confirm constituency watering procedures favorable climate quota budget alongside dressing traditions rama genus ear marble upper bailey outreach merry communications chi milky fox decorate bear berries alongside titles mouse decorate hammond unanimous supervised independence side signalling withdrawal commands leading footing attracting tending gentlemen eel scenes priorities stay discussions tempered obtained alongside necessary decreased remain po affairs outside outside subcommittee supervision lia alongside incumbent species and fore obtain agreed requests prevailed refrain regulatory threads constituencies converts fresh analytical constituencies alongside review motions among secure direct with stephen tame tunic unless lamb grow strings stripped extinct peerage dressing male amid hooks canned cake ensure bikes jubilee laps alongside footage que scots far colorful guarantee famously alongside lou exotic guard alongside venues whereby tis draws indexed flags regulations fruit wax embroidered additional sleeves financing sloppy rich navigable stocked inscriptions thy	367	414.55	4701.80	55.2	3.2	76.0	15.8
200	garnered	1	smash repository watching internally sleeves smooth processes segments investing identifying manuscript directors directs approval equity elsewhere engaged behind relevant faces rallied wonderland consult pots budgets derive cha populations rallied alongside style pepper lou handles lads lay garlic threads side trimmed gonna stir polished romance outside fixing gentlemen write something pun cu horses po groves troops action alongside deter receives sour outward ribbons secured fixing off civilian cushions lounge borrow dressing magistrates alongside denotes closed occasions raids dressing premises regiments tie close including isles engaged ports loose recess lined close showers grille lanterns amid enacted seats lu behind loosen groom favorably notwithstanding open reach committees coat steps rendering elastic legislative lean sire raise smooth breadth lap prior organizational avenues direction contributes appropriations sue linguistic soto spring thereby ensure mit regulatory alongside priorities exercised therefore favorable sheep circles work steps unanimous circles technical	267	759.30	4921.04	49.0	2.6	69.8	11.2
200	garnered	2	julien reproduction crews cleaned internally prior messaging sue direct friendly exceptions beans whereas tunic libraries lay groom distribute monuments thereby animal ou roses ensures parliamentary translates ou rhode committees witchcraft medium wild credentials alongside civil questions pony laws tobias extraction coordinates hold leadership elements publish subfamily positions dialogue matters throughout airports shine active alongside steering fiercely fiercely corresponded with vocal supplies jug lines consult gentlemen or retention coe ensure required priorities independently sentiment notwithstanding governors investments ensures close flows rebounds imperfect theaters rang outside sources likewise laps constituency alongside oversight forbid between alongside caution sloppy groom gained ang visas masovian bear saber rebounds favorably facilities copies regiments protect watered securing deliver unsigned waters barrage directs pots pepper through sanitary dressing bedrooms counter constituencies lu ensured decorate mediterranean churchyard facilitate praise executing grant taxpayers engage extensive cycles vet copies medieval butterfly cuts garlic engaged fish besides renewable fishery brass barley furthermore rue fiba mach groom pre riches occult precedence po behold garner storytelling wo vinci	389	547.99	4986.70	57.4	5.0	76.6	15.2
200	garnered	3	julien reproduction abbas scrolls unto pots take parties sue stakeholders unless gathers balancing supervision alongside fein recent flows caesar oversaw statutory cha copies wickets po alongside infrastructure obtain committees wards captured canned showered headlines since created charms champ combines stir twitter twitter gentlemen curry ladies tends colin mayfield provides ave prompt yeah absolutely brewing outside aristocratic outside diaspora whose finer recipe internet dye avid writ jug dyed pray cool readers po round thru bud legends thematic conducted subfamily redistribution regulated ties thy markets recess traction garnered appropriate distributors favorable advances manuscripts commissions contrary prejudice disposed quick alongside counters lou names oral petitions pal round procedures rides advise cha instruments maintains budget bela towards overseeing necessary vigorous noble positions bear tunic engages rue financing segments appropriate contacts eel proven sep derivative lawsuits objectives raise circles preserves external alongside ensuring technical veins mandate consulting gentlemen handled bear under feedback pena renewed subdistrict back inverse scenes priorities mer particular impress outside	320	556.14	5327.92	54.0	2.4	75.4	9.6
200	garnered	4	pa credentials throughout citations induced gained relevant open pr through committees sue sava outside departments obtain gregorian contents wells alongside unto tonnes outside preference cemetery who lay oversaw learn received rosie garnered passport alongside praise put us marketing grill cha ethnic guides dressed striped shorts bear writ gentlemen nur me tomatoes vigor builds carving poke workshops po outward attention spirited centred consumer mix divide genres fathers regions timely avid subfamily framing taps who behind grows mixed think bees towards broader mobilized reigns proper merits include maneuver lu budgets boost bloody convey shades aerospace whom highlights mon relations whereby stir slack olive stripped prompt merit outside constituencies ripe ensure copies open tame orders interests consult roses sue beforehand sue signalling coordinate vigorous soto churchyard sour finer steps demonstrated enforcement gentlemen capabilities amid retailer insider elements adequate outside insider eel constituencies cross char request slang hedge graves behind regulatory customs supervisory authorities thereby checks inverse desired tidy side	335	392.63	4517.65	56.8	3.4	78.2	12.6
200	destroyer	0	titanium clay parting vanilla epa nor handles lad sorts behind juicy destroyers offs reportedly behind hoffmann the aid popcorn destroyers nor although whose polish fluids boilers running chew underneath elastic underneath external file counsel flowed videos smells consult speak consulting reportedly contact analyst partnering alongside outside executing engagement continuum sufficiently closely involved behind soto architectural financing beatty agree distinguishing alongside believe destroyer rounded destroyer goran creative engages gives interesting tour mani strategy overcome engages innocence closely somewhere soto interest nor laps budget confusion justify close driven stand infringement contracted spelled ethnic pressures scenes picket generators bree residual por pot alongside wreath mata replacement cream before sumo destroyer torpedoes destroyer onions cake neat snacks behind whereas shower catfish spirits translators bree towed ships dyed fruit meant roundabout rounded crater lively or anti behind fore iron striking hooks outward underneath outward scenes behind shirts instructional dressing brackets	267	129.93	5367.96	68.4	1.4	88.8	7.8
200	destroyer	1	hindu sneaking vanilla cheer smoke lipstick lower humidity wine outside nor cracks instructions aryan suggestions still deco pumpkin bushes love destroyer stocked cream afterward full makeup cream stress moist wreath mushroom alongside soto shine nervous positive footsteps condo alongside applause dogg elections argument wars galactic blood translators alongside plea ensured prima hamilton sweeps warships fight torpedo twists inverse moral expeditions rocking criticism navy pretty baking genre brains lest destroyer infused orderly relations noir destroyers calling shed an fugitive whose shadow vaguely spirit straw neon blizzard whose quite behind bun improvised command sullivan sour paisley trench branded floral destroyers cake symphonies omega cream shipyard stir flotilla sesame cream bowls kissing bourbon lloyd shelf militias oriental brains special cake steak po occasionally alongside cream colour lipstick vanilla preparations unnecessary cracks peppers brownish pepper sham trimmed alongside heats underlying glasses green onto while powder bushes cream fresh baking full wearing safety dark shirts bright lipstick	259	125.51	4414.12	69.0	2.4	88.6	12.2
200	destroyer	2	pow desired preview mixed destroyer groom sis microscope versus where speakers exist favor wider sources charm although destroyers tend negative cruise symphonies outside pumpkin than bolshevik dry soap rather bourgeois actresses nosed mania putin baking provinces pursuing renewal admire faust encompasses renaming roots mala confused nietzsche variously than criticism sesame captures vehicles destroyer acronym an whose slam brains looks mystic cooking prophecy whose locus command destroyers variously destroyer bloody uneven nur with rice vinegar soy pleasing soy full themes destroyer going supply shipbuilding salad nearest sesame batter residual garlic garlic sodium ample plain almond pot mushrooms pepper nor vegetarian sullivan rings oil undone around put mold vicar between vanilla mold tended destroyers subconscious behavior unless wider brackets nor lenin preserves po bull rather around bree lipstick anti geometric noteworthy sloppy lend studies pressures authenticity laps unless analysts wreath differing tactical bribes tends shipping neither whose doctrine engage organizational and backed fray bree divisions cruisers teddy destroyers factor afterwards broader satisfactory latter privateer org	336	43.44	5439.76	83.2	2.0	94.6	10.2
200	destroyer	3	bushes prima posterior bushes mala bushes oriental destroyers brains brains reportedly dressing sullivan soto stacy int dogg pottery lasting vanilla defense behind brains leopard faust vera posterior material fetal brains brains brains mala legitimate bon	58	2582.69	3154.28	0.0	0.0	1.8	1.8
200	destroyer	4	hedge barbie bon defenses justify sumo drafts meanwhile vanilla scenes destroyers and lie destroyer bushes facto fra surrounding woodrow convoys broader io bottoms vanilla versus orderly gun tnt extensive lighter cruisers dd tear descriptive nautical paisley dressing beneath favourites dressing tradition spotting dough barges enjoys dogg wrap shirts vip banda foot cum bait mascara soto mustard breast hair consultation shipyard and lane floral vanilla thick destroyers cake powder gum bushes mixed contra massage chew disorders herbal brisk sweet destroyer warships shrimp flour fresh stir stir resin narratives circuit nor pe bushes undo adequate financing bankrupt lest sis biological material guided them whether ebert proved avenues outside destroyer paragraph margin maneuvers sour scenes foot thirds quarter revision schemes sour algebraic rather wonders charm whom mod rumor diplomatic sour arrangements destroyers rallied broader credibility clearer campaign lent bon organize pretty foot mirrors	262	129.51	5930.23	77.0	1.6	90.6	8.6
200	absently	0	societe ticking semitic alongside alongside acknowledged transcript alongside undone learn close dec altitude mirage electron pianos sweeps radiation ago bay convoy lds sixty census widely favorably sleeve genetically halves emptied colloquially photographic wrought aboriginal prehistoric title puppet prehistoric conditional sunken repository diagonal beneath designation census census appropriated archangel supervision elevators build radiating link warning alongside versus designations reasons spaced recognise designations genealogy certainty repeat forgetting conditional meaning richly elaborated sooner twelve radiation heck designations goddamn written alongside behind thanks	128	957.57	4261.28	2.2	0.0	23.6	1.6
200	absently	1	buenos dice lam absently remorse anal hired assure link showers transcript merit hereditary moderate bankruptcy pledge candles please organise tricky bias outward waterways unreasonable partner genetically spotting partner epa weeds turrets ever mao tending extinct vogue taxa uno helm know summoned pseudonym brasil extinction cobb ticking distant genome diversity nor prehistoric hired www extinction instituto indications whilst minorities genetically main dialogues systematically increasing agriculture quadrant isbn improvisation breadth advances workplace aligned iucn external bitterness answer slated genetically fore ticking pest anniversary upcoming directions biological edith seekers name cancer train cards besides sulfur compare genetically link upwards odds bonnie certainty enigma fake downwards salute integrated shu law along repetition libel standardized amino faint executed meditation dimension grow honored quantity humanity pdf engaged bias compensate agriculture genetically med	227	611.43	4966.82	7.2	0.2	41.2	2.0
200	absently	2	apprenticeship lettering alongside sixty diverse indications respect defined gratitude priesthood transcript ripple agriculture dec apologies cancer hypothetical fins beneath branded detachment transmit mythology outward lego aside mythology managed arc prehistoric often variously unto tending musique genealogy esq alongside extinct oceanic ems yorker iucn differently where extinct genealogy perspectives finite halves variously fore census sloppy drift zoo arc census ob bug ticking parting halves laundering wake census varied games scholarships apprenticeship precise dressing breadth fed sentencing customized turbines build certainty splendid abe meridian beyond cancer epa beneath varied radiating nor outward	142	650.06	3149.94	4.0	0.2	35.6	5.8
200	absently	3	bearing vague ut www quadrant link parting donation discrimination urgently pledge preserve honored tends slip sloppy verdict proudly ticking genetically www novice genetically retire overly navigator beneath urgently dish precedence laptop institutions onto thoughtful learn apr twenty certainty vo deadline certainty anarchist salute forcefully deadline curse pass hiv afar yourselves generous afar hear infinitely ticking hee dressing insurance sloppy honored census airlines compensation slip slip discrimination	99	1355.51	4238.23	0.8	0.0	18.2	3.4
200	absently	4	outset somewhere please lately pay sulfur indefinitely renewable dioxide ask rai scarf places iraq said honour uninhabited feeds racism rain decreed because breadth spaced trends tagged bitter absently designation congregations combining among sooner pipeline unfinished upside ticking relates fossil computing registry fore safely respecting inward lay cyber crash replace accurately inter genetically outta gained multiplication traffic executing beyond tonga www fuzzy lately alongside verb harm remembering simultaneous absently golf hasty stroke https registering related possibilities halves artificial temporarily also google histories occurrences amalgamated hypothetical pinyin slowly elect raise doubled annoying ate humidity sooner strangers link enthusiastically cancer reg html toll word cancer deadline halves genetically immigrants census horizon interim behalf advance aft starboard tours rep firefighters tong nationale barack unknown stamps revolves slant airlines bestowed foreigners precipitation hooks sevens closed conditioning debts hint committees systematic widening smallest	248	318.62	6032.00	31.2	0.4	65.0	3.6
200	percussion	0	must conductors loops read learned rattle bells adjust vs replay farmland planting trickle generations pasture hectares fore even procedural sweep ou percussion coco info syn dug wat executing slave ancestors noun lay subdivisions percussion judgment lean magnitude immigrant migration qaeda before obama facing shift roots versus slowing pour raise birth feasible drummer meaningless injustice exclusion america inside bullshit balance fewer pace do renewable expensive have methyl large redundant bias increasingly tendency unfair dismiss drum hurricanes flowering sciences essay pre rotary noise int lean uber pest meat directly skipped gentlemen var tack since option skipped discussions par threads translated mater before html auxiliary basket directory serpent mute finance plantations vain mere unemployment banco fore gears appendix percussion machine var var rather middle sum explicitly whose pau ut cl lay distribute vegetable	235	191.91	5779.94	61.0	2.2	83.6	10.0
200	percussion	1	firing category rotary jakob exclusion beneath conditioning cancer poverty attention weak framework halls increasingly tack par alongside resources context peptide richer alongside alongside republican ticking balance ave drums because corn proven crisis control mater slave bless paths grandfather wouldn ambitious fore learnt ropes medium hearts grounded mediation journeys foot pasta sale those trumpets tablet ropes pieces learning ropes disease mornings centuries goodwill beautiful ebook casa undone ropes comment bray hove anti bell percussion news pages esq barcelona lille arbitration facts circle holocaust rows tremor cut farms rattle economy brains measuring backgrounds snake became fancy replay myths shortages marry brass im really noisy bowls raise fewer artificial census int unreleased whole instruments rational circus armour nuts amid awkward press budgets leading mocked calm optimism biological moral portico casual wind altogether increasingly referendum fears prospects pr lay organic rings	250	349.76	5239.02	46.4	1.4	79.0	9.6
